Date,time,latitude,longitude,sstAnom,site
12/24/21,2021-12-24T09:00:00Z,38.3,-74.64,1.859,RTWB
12/25/21,2021-12-25T09:00:00Z,38.3,-74.64,1.997,RTWB
12/26/21,2021-12-26T09:00:00Z,38.3,-74.64,2.153,RTWB
12/27/21,2021-12-27T09:00:00Z,38.3,-74.64,2.175,RTWB
12/28/21,2021-12-28T09:00:00Z,38.3,-74.64,2.121,RTWB
12/29/21,2021-12-29T09:00:00Z,38.3,-74.64,2.173,RTWB
12/30/21,2021-12-30T09:00:00Z,38.3,-74.64,1.675,RTWB
12/31/21,2021-12-31T09:00:00Z,38.3,-74.64,1.9,RTWB
1/1/22,2022-01-01T09:00:00Z,38.3,-74.64,1.943,RTWB
1/2/22,2022-01-02T09:00:00Z,38.3,-74.64,2.741,RTWB
1/3/22,2022-01-03T09:00:00Z,38.3,-74.64,2.725,RTWB
1/4/22,2022-01-04T09:00:00Z,38.3,-74.64,2.253,RTWB
1/5/22,2022-01-05T09:00:00Z,38.3,-74.64,2.154,RTWB
1/6/22,2022-01-06T09:00:00Z,38.3,-74.64,2.144,RTWB
1/7/22,2022-01-07T09:00:00Z,38.3,-74.64,2.159,RTWB
1/8/22,2022-01-08T09:00:00Z,38.3,-74.64,2.159,RTWB
1/9/22,2022-01-09T09:00:00Z,38.3,-74.64,1.729,RTWB
1/10/22,2022-01-10T09:00:00Z,38.3,-74.64,0.833,RTWB
1/11/22,2022-01-11T09:00:00Z,38.3,-74.64,1.417,RTWB
1/12/22,2022-01-12T09:00:00Z,38.3,-74.64,1.676,RTWB
1/13/22,2022-01-13T09:00:00Z,38.3,-74.64,1.458,RTWB
1/14/22,2022-01-14T09:00:00Z,38.3,-74.64,1.085,RTWB
1/15/22,2022-01-15T09:00:00Z,38.3,-74.64,1.169,RTWB
1/16/22,2022-01-16T09:00:00Z,38.3,-74.64,1.525,RTWB
1/17/22,2022-01-17T09:00:00Z,38.3,-74.64,1.747,RTWB
1/18/22,2022-01-18T09:00:00Z,38.3,-74.64,0.78,RTWB
1/19/22,2022-01-19T09:00:00Z,38.3,-74.64,0.87,RTWB
1/20/22,2022-01-20T09:00:00Z,38.3,-74.64,0.699,RTWB
1/21/22,2022-01-21T09:00:00Z,38.3,-74.64,0.758,RTWB
1/22/22,2022-01-22T09:00:00Z,38.3,-74.64,1.004,RTWB
1/23/22,2022-01-23T09:00:00Z,38.3,-74.64,1.09,RTWB
1/24/22,2022-01-24T09:00:00Z,38.3,-74.64,1.166,RTWB
1/25/22,2022-01-25T09:00:00Z,38.3,-74.64,1.44,RTWB
1/26/22,2022-01-26T09:00:00Z,38.3,-74.64,1.529,RTWB
1/27/22,2022-01-27T09:00:00Z,38.3,-74.64,1.603,RTWB
1/28/22,2022-01-28T09:00:00Z,38.3,-74.64,1.117,RTWB
1/29/22,2022-01-29T09:00:00Z,38.3,-74.64,0.752,RTWB
1/31/22,2022-01-31T09:00:00Z,38.3,-74.64,0.412,RTWB
2/1/22,2022-02-01T09:00:00Z,38.3,-74.64,0.408,RTWB
2/2/22,2022-02-02T09:00:00Z,38.3,-74.64,0.445,RTWB
2/3/22,2022-02-03T09:00:00Z,38.3,-74.64,0.353,RTWB
2/4/22,2022-02-04T09:00:00Z,38.3,-74.64,0.142,RTWB
2/5/22,2022-02-05T09:00:00Z,38.3,-74.64,-0.251,RTWB
2/6/22,2022-02-06T09:00:00Z,38.3,-74.64,0.305,RTWB
2/7/22,2022-02-07T09:00:00Z,38.3,-74.64,0.37,RTWB
2/8/22,2022-02-08T09:00:00Z,38.3,-74.64,0.186,RTWB
2/9/22,2022-02-09T09:00:00Z,38.3,-74.64,0.337,RTWB
2/10/22,2022-02-10T09:00:00Z,38.3,-74.64,0.27,RTWB
2/11/22,2022-02-11T09:00:00Z,38.3,-74.64,-0.034,RTWB
2/12/22,2022-02-12T09:00:00Z,38.3,-74.64,0.079,RTWB
2/13/22,2022-02-13T09:00:00Z,38.3,-74.64,0.775,RTWB
2/14/22,2022-02-14T09:00:00Z,38.3,-74.64,0.757,RTWB
2/15/22,2022-02-15T09:00:00Z,38.3,-74.64,0.991,RTWB
2/16/22,2022-02-16T09:00:00Z,38.3,-74.64,0.903,RTWB
2/17/22,2022-02-17T09:00:00Z,38.3,-74.64,0.75,RTWB
2/18/22,2022-02-18T09:00:00Z,38.3,-74.64,0.852,RTWB
2/19/22,2022-02-19T09:00:00Z,38.3,-74.64,0.386,RTWB
2/20/22,2022-02-20T09:00:00Z,38.3,-74.64,0.188,RTWB
2/21/22,2022-02-21T09:00:00Z,38.3,-74.64,0.846,RTWB
2/22/22,2022-02-22T09:00:00Z,38.3,-74.64,0.959,RTWB
2/23/22,2022-02-23T09:00:00Z,38.3,-74.64,0.809,RTWB
2/24/22,2022-02-24T09:00:00Z,38.3,-74.64,0.696,RTWB
2/25/22,2022-02-25T09:00:00Z,38.3,-74.64,0.629,RTWB
2/26/22,2022-02-26T09:00:00Z,38.3,-74.64,0.605,RTWB
2/27/22,2022-02-27T09:00:00Z,38.3,-74.64,0.953,RTWB
2/28/22,2022-02-28T09:00:00Z,38.3,-74.64,1.265,RTWB
3/1/22,2022-03-01T09:00:00Z,38.3,-74.64,1.699,RTWB
3/2/22,2022-03-02T09:00:00Z,38.3,-74.64,2.119,RTWB
3/3/22,2022-03-03T09:00:00Z,38.3,-74.64,2.059,RTWB
3/4/22,2022-03-04T09:00:00Z,38.3,-74.64,1.993,RTWB
3/5/22,2022-03-05T09:00:00Z,38.3,-74.64,2.049,RTWB
3/6/22,2022-03-06T09:00:00Z,38.3,-74.64,2.004,RTWB
