date,daily_occurrence,site,device_type
7/15/23,0,A7M,Archival
7/15/23,0,A2M,Archival
7/15/23,0,T2M,Archival
7/16/23,0,RTWB,RealTime
7/16/23,0,A7M,Archival
7/16/23,0,A2M,Archival
7/16/23,0,T2M,Archival
7/17/23,0,RTWB,RealTime
7/17/23,0,A7M,Archival
7/17/23,0,A2M,Archival
7/17/23,0,T2M,Archival
7/18/23,0,RTWB,RealTime
7/18/23,0,A7M,Archival
7/18/23,0,A2M,Archival
7/18/23,0,T2M,Archival
7/19/23,0,RTWB,RealTime
7/19/23,0,A7M,Archival
7/19/23,0,A2M,Archival
7/19/23,0,T2M,Archival
7/20/23,0,RTWB,RealTime
7/20/23,0,A7M,Archival
7/20/23,0,A2M,Archival
7/20/23,0,T2M,Archival
7/21/23,0,RTWB,RealTime
7/21/23,0,A7M,Archival
7/21/23,0,A2M,Archival
7/21/23,0,T2M,Archival
7/22/23,0,RTWB,RealTime
7/22/23,0,A7M,Archival
7/22/23,0,A2M,Archival
7/22/23,0,T2M,Archival
7/23/23,0,RTWB,RealTime
7/23/23,0,A7M,Archival
7/23/23,0,A2M,Archival
7/23/23,0,T2M,Archival
7/24/23,0,RTWB,RealTime
7/24/23,0,A7M,Archival
7/24/23,0,A2M,Archival
7/24/23,0,T2M,Archival
7/25/23,0,RTWB,RealTime
7/25/23,0,A7M,Archival
7/25/23,0,A2M,Archival
7/25/23,0,T2M,Archival
7/26/23,0,RTWB,RealTime
7/26/23,0,A7M,Archival
7/26/23,0,A2M,Archival
7/26/23,0,T2M,Archival
7/27/23,0,RTWB,RealTime
7/27/23,0,A7M,Archival
7/27/23,0,A2M,Archival
7/27/23,0,T2M,Archival
7/28/23,0,RTWB,RealTime
7/28/23,0,A7M,Archival
7/28/23,0,A2M,Archival
7/28/23,0,T2M,Archival
7/29/23,0,RTWB,RealTime
7/29/23,0,A7M,Archival
7/29/23,0,A2M,Archival
7/29/23,0,T2M,Archival
7/30/23,0,RTWB,RealTime
7/30/23,0,A7M,Archival
7/30/23,0,A2M,Archival
7/30/23,0,T2M,Archival
7/31/23,0,RTWB,RealTime
7/31/23,0,A7M,Archival
7/31/23,0,A2M,Archival
7/31/23,0,T2M,Archival
8/1/23,0,RTWB,RealTime
8/1/23,0,A7M,Archival
8/1/23,0,A2M,Archival
8/1/23,0,T2M,Archival
8/2/23,0,RTWB,RealTime
8/2/23,0,A7M,Archival
8/2/23,0,A2M,Archival
8/2/23,0,T2M,Archival
8/3/23,0,RTWB,RealTime
8/3/23,0,A7M,Archival
8/3/23,0,A2M,Archival
8/3/23,0,T2M,Archival
8/4/23,0,RTWB,RealTime
8/4/23,0,A7M,Archival
8/4/23,0,A2M,Archival
8/4/23,0,T2M,Archival
8/5/23,0,RTWB,RealTime
8/5/23,0,A7M,Archival
8/5/23,0,A2M,Archival
8/5/23,0,T2M,Archival
8/6/23,0,RTWB,RealTime
8/6/23,0,A7M,Archival
8/6/23,0,A2M,Archival
8/6/23,0,T2M,Archival
8/7/23,0,RTWB,RealTime
8/7/23,0,A7M,Archival
8/7/23,0,A2M,Archival
8/7/23,0,T2M,Archival
8/8/23,0,RTWB,RealTime
8/8/23,0,A7M,Archival
8/8/23,0,A2M,Archival
8/8/23,0,T2M,Archival
8/9/23,0,RTWB,RealTime
8/9/23,0,A7M,Archival
8/9/23,0,A2M,Archival
8/9/23,0,T2M,Archival
8/10/23,0,RTWB,RealTime
8/10/23,0,A7M,Archival
8/10/23,0,A2M,Archival
8/10/23,0,T2M,Archival
8/11/23,0,RTWB,RealTime
8/11/23,0,A7M,Archival
8/11/23,0,A2M,Archival
8/11/23,0,T2M,Archival
8/12/23,0,RTWB,RealTime
8/12/23,0,A7M,Archival
8/12/23,0,A2M,Archival
8/12/23,0,T2M,Archival
8/13/23,0,RTWB,RealTime
8/13/23,0,A7M,Archival
8/13/23,0,A2M,Archival
8/13/23,0,T2M,Archival
8/14/23,0,RTWB,RealTime
8/14/23,0,A7M,Archival
8/14/23,0,A2M,Archival
8/14/23,0,T2M,Archival
8/15/23,0,RTWB,RealTime
8/15/23,0,A7M,Archival
8/15/23,0,A2M,Archival
8/15/23,0,T2M,Archival
8/16/23,0,RTWB,RealTime
8/16/23,0,A7M,Archival
8/16/23,0,A2M,Archival
8/16/23,0,T2M,Archival
8/17/23,0,RTWB,RealTime
8/17/23,0,A7M,Archival
8/17/23,0,A2M,Archival
8/17/23,0,T2M,Archival
8/18/23,0,RTWB,RealTime
8/18/23,0,A7M,Archival
8/18/23,0,A2M,Archival
8/18/23,0,T2M,Archival
8/19/23,0,RTWB,RealTime
8/19/23,0,A7M,Archival
8/19/23,0,A2M,Archival
8/19/23,0,T2M,Archival
8/20/23,0,RTWB,RealTime
8/20/23,0,A7M,Archival
8/20/23,0,A2M,Archival
8/20/23,0,T2M,Archival
8/21/23,0,RTWB,RealTime
8/21/23,0,A7M,Archival
8/21/23,0,A2M,Archival
8/21/23,0,T2M,Archival
8/22/23,0,RTWB,RealTime
8/22/23,0,A7M,Archival
8/22/23,0,A2M,Archival
8/22/23,0,T2M,Archival
8/23/23,0,RTWB,RealTime
8/23/23,0,A7M,Archival
8/23/23,0,A2M,Archival
8/23/23,0,T2M,Archival
8/24/23,0,RTWB,RealTime
8/24/23,0,A7M,Archival
8/24/23,0,A2M,Archival
8/24/23,0,T2M,Archival
8/25/23,0,RTWB,RealTime
8/25/23,0,A7M,Archival
8/25/23,0,A2M,Archival
8/25/23,0,T2M,Archival
8/26/23,0,RTWB,RealTime
8/26/23,0,A7M,Archival
8/26/23,0,A2M,Archival
8/26/23,0,T2M,Archival
8/27/23,0,RTWB,RealTime
8/27/23,0,A7M,Archival
8/27/23,0,A2M,Archival
8/27/23,0,T2M,Archival
8/28/23,0,RTWB,RealTime
8/28/23,0,A7M,Archival
8/28/23,0,A2M,Archival
8/28/23,0,T2M,Archival
8/29/23,0,RTWB,RealTime
8/29/23,0,A7M,Archival
8/29/23,0,A2M,Archival
8/29/23,0,T2M,Archival
8/30/23,0,RTWB,RealTime
8/30/23,0,A7M,Archival
8/30/23,0,A2M,Archival
8/30/23,0,T2M,Archival
8/31/23,0,RTWB,RealTime
8/31/23,0,A7M,Archival
8/31/23,0,A2M,Archival
8/31/23,0,T2M,Archival
9/1/23,0,RTWB,RealTime
9/1/23,0,A7M,Archival
9/1/23,0,A2M,Archival
9/1/23,0,T2M,Archival
9/2/23,0,RTWB,RealTime
9/2/23,0,A7M,Archival
9/2/23,0,A2M,Archival
9/2/23,0,T2M,Archival
9/3/23,0,RTWB,RealTime
9/3/23,0,A7M,Archival
9/3/23,0,A2M,Archival
9/3/23,0,T2M,Archival
9/4/23,0,RTWB,RealTime
9/4/23,0,A7M,Archival
9/4/23,0,A2M,Archival
9/4/23,0,T2M,Archival
9/5/23,0,RTWB,RealTime
9/5/23,0,A7M,Archival
9/5/23,0,A2M,Archival
9/5/23,0,T2M,Archival
9/6/23,0,RTWB,RealTime
9/6/23,0,A7M,Archival
9/6/23,0,A2M,Archival
9/6/23,0,T2M,Archival
9/7/23,0,RTWB,RealTime
9/7/23,0,A7M,Archival
9/7/23,0,A2M,Archival
9/7/23,0,T2M,Archival
9/8/23,0,RTWB,RealTime
9/8/23,0,A7M,Archival
9/8/23,0,A2M,Archival
9/8/23,0,T2M,Archival
9/9/23,0,RTWB,RealTime
9/9/23,0,A7M,Archival
9/9/23,0,A2M,Archival
9/9/23,0,T2M,Archival
9/10/23,0,RTWB,RealTime
9/10/23,0,A7M,Archival
9/10/23,0,A2M,Archival
9/10/23,0,T2M,Archival
9/11/23,0,RTWB,RealTime
9/11/23,0,A7M,Archival
9/11/23,0,A2M,Archival
9/11/23,0,T2M,Archival
9/12/23,0,RTWB,RealTime
9/12/23,0,A7M,Archival
9/12/23,0,A2M,Archival
9/12/23,0,T2M,Archival
9/13/23,0,RTWB,RealTime
9/13/23,0,A7M,Archival
9/13/23,0,A2M,Archival
9/13/23,0,T2M,Archival
9/14/23,0,RTWB,RealTime
9/14/23,0,A7M,Archival
9/14/23,0,A2M,Archival
9/14/23,0,T2M,Archival
9/15/23,0,RTWB,RealTime
9/15/23,0,A7M,Archival
9/15/23,0,A2M,Archival
9/15/23,0,T2M,Archival
9/16/23,0,RTWB,RealTime
9/16/23,0,A7M,Archival
9/16/23,0,A2M,Archival
9/16/23,0,T2M,Archival
9/17/23,0,RTWB,RealTime
9/17/23,0,A7M,Archival
9/17/23,0,A2M,Archival
9/17/23,0,T2M,Archival
9/18/23,0,RTWB,RealTime
9/18/23,0,A7M,Archival
9/18/23,0,A2M,Archival
9/18/23,0,T2M,Archival
9/19/23,0,RTWB,RealTime
9/19/23,0,A7M,Archival
9/19/23,0,A2M,Archival
9/19/23,0,T2M,Archival
9/20/23,0,RTWB,RealTime
9/20/23,0,A7M,Archival
9/20/23,0,A2M,Archival
9/20/23,0,T2M,Archival
9/21/23,0,RTWB,RealTime
9/21/23,0,A7M,Archival
9/21/23,0,A2M,Archival
9/21/23,0,T2M,Archival
9/22/23,0,RTWB,RealTime
9/22/23,0,A7M,Archival
9/22/23,0,A2M,Archival
9/22/23,0,T2M,Archival
9/23/23,0,RTWB,RealTime
9/23/23,0,A7M,Archival
9/23/23,0,A2M,Archival
9/23/23,0,T2M,Archival
9/24/23,0,RTWB,RealTime
9/24/23,0,A7M,Archival
9/24/23,0,A2M,Archival
9/24/23,0,T2M,Archival
9/25/23,0,RTWB,RealTime
9/25/23,0,A7M,Archival
9/25/23,0,A2M,Archival
9/25/23,0,T2M,Archival
9/26/23,0,RTWB,RealTime
9/26/23,0,A7M,Archival
9/26/23,0,A2M,Archival
9/26/23,0,T2M,Archival
9/27/23,0,RTWB,RealTime
9/27/23,0,A7M,Archival
9/27/23,0,A2M,Archival
9/27/23,0,T2M,Archival
9/28/23,0,RTWB,RealTime
9/28/23,0,A7M,Archival
9/28/23,0,A2M,Archival
9/28/23,0,T2M,Archival
9/29/23,0,RTWB,RealTime
9/29/23,0,A7M,Archival
9/29/23,0,A2M,Archival
9/29/23,0,T2M,Archival
9/30/23,0,RTWB,RealTime
9/30/23,0,A7M,Archival
9/30/23,0,A2M,Archival
9/30/23,0,T2M,Archival
10/1/23,0,RTWB,RealTime
10/1/23,0,A7M,Archival
10/1/23,0,A2M,Archival
10/1/23,0,T2M,Archival
10/2/23,0,RTWB,RealTime
10/2/23,0,A7M,Archival
10/2/23,0,A2M,Archival
10/2/23,0,T2M,Archival
10/3/23,0,RTWB,RealTime
10/3/23,0,A7M,Archival
10/3/23,0,A2M,Archival
10/3/23,0,T2M,Archival
10/4/23,0,RTWB,RealTime
10/4/23,0,A7M,Archival
10/4/23,0,A2M,Archival
10/4/23,0,T2M,Archival
10/5/23,0,RTWB,RealTime
10/5/23,0,A7M,Archival
10/5/23,0,A2M,Archival
10/5/23,0,T2M,Archival
10/6/23,0,RTWB,RealTime
10/6/23,0,A7M,Archival
10/6/23,0,A2M,Archival
10/6/23,0,T2M,Archival
10/7/23,0,RTWB,RealTime
10/7/23,0,A7M,Archival
10/7/23,0,A2M,Archival
10/7/23,0,T2M,Archival
10/8/23,0,RTWB,RealTime
10/8/23,0,A7M,Archival
10/8/23,0,A2M,Archival
10/8/23,0,T2M,Archival
10/9/23,0,RTWB,RealTime
10/9/23,0,A7M,Archival
10/9/23,0,A2M,Archival
10/9/23,0,T2M,Archival
10/10/23,0,RTWB,RealTime
10/10/23,0,A7M,Archival
10/10/23,0,A2M,Archival
10/10/23,0,T2M,Archival
10/11/23,0,RTWB,RealTime
10/11/23,0,A7M,Archival
10/11/23,0,A2M,Archival
10/11/23,0,T2M,Archival
10/12/23,0,RTWB,RealTime
10/12/23,0,A7M,Archival
10/12/23,0,A2M,Archival
10/12/23,0,T2M,Archival
10/13/23,0,RTWB,RealTime
10/13/23,0,A7M,Archival
10/13/23,0,A2M,Archival
10/13/23,0,T2M,Archival
10/14/23,0,RTWB,RealTime
10/14/23,0,A7M,Archival
10/14/23,0,A2M,Archival
10/14/23,0,T2M,Archival
10/15/23,0,RTWB,RealTime
10/15/23,0,A7M,Archival
10/15/23,0,A2M,Archival
10/15/23,0,T2M,Archival
10/16/23,0,RTWB,RealTime
10/16/23,0,A7M,Archival
10/16/23,0,A2M,Archival
10/16/23,0,T2M,Archival
10/17/23,0,RTWB,RealTime
10/17/23,0,A7M,Archival
10/17/23,0,A2M,Archival
10/17/23,0,T2M,Archival
10/18/23,0,RTWB,RealTime
10/18/23,0,A7M,Archival
10/18/23,0,A2M,Archival
10/18/23,0,T2M,Archival
10/19/23,0,RTWB,RealTime
10/19/23,0,A7M,Archival
10/19/23,0,A2M,Archival
10/19/23,0,T2M,Archival
10/20/23,0,RTWB,RealTime
10/20/23,0,A7M,Archival
10/20/23,0,A2M,Archival
10/20/23,0,T2M,Archival
10/21/23,0,RTWB,RealTime
10/21/23,0,A7M,Archival
10/21/23,0,A2M,Archival
10/21/23,0,T2M,Archival
10/22/23,0,RTWB,RealTime
10/22/23,0,A7M,Archival
10/22/23,0,A2M,Archival
10/22/23,0,T2M,Archival
10/23/23,0,RTWB,RealTime
10/23/23,0,A7M,Archival
10/23/23,0,A2M,Archival
10/23/23,0,T2M,Archival
10/24/23,0,RTWB,RealTime
10/24/23,0,A7M,Archival
10/24/23,0,A2M,Archival
10/24/23,0,T2M,Archival
10/25/23,0,RTWB,RealTime
10/25/23,0,A7M,Archival
10/25/23,0,A2M,Archival
10/25/23,0,T2M,Archival
10/26/23,0,RTWB,RealTime
10/26/23,0,A7M,Archival
10/26/23,0,A2M,Archival
10/26/23,0,T2M,Archival
10/27/23,0,RTWB,RealTime
10/27/23,0,A7M,Archival
10/27/23,0,A2M,Archival
10/27/23,0,T2M,Archival
10/28/23,0,RTWB,RealTime
10/28/23,0,A7M,Archival
10/28/23,0,A2M,Archival
10/28/23,0,T2M,Archival
10/29/23,0,RTWB,RealTime
10/29/23,0,A7M,Archival
10/29/23,0,A2M,Archival
10/29/23,0,T2M,Archival
10/30/23,0,RTWB,RealTime
10/30/23,0,A7M,Archival
10/30/23,0,A2M,Archival
10/30/23,0,T2M,Archival
10/31/23,0,RTWB,RealTime
10/31/23,0,A7M,Archival
10/31/23,0,A2M,Archival
10/31/23,0,T2M,Archival
11/1/23,0,RTWB,RealTime
11/1/23,0,A7M,Archival
11/1/23,0,A2M,Archival
11/01/23,0,T2M,Archival
11/2/23,0,RTWB,RealTime
11/2/23,0,A7M,Archival
11/2/23,0,A2M,Archival
11/02/23,0,T2M,Archival
11/3/23,0,RTWB,RealTime
11/3/23,0,A7M,Archival
11/3/23,0,A2M,Archival
11/03/23,0,T2M,Archival
11/4/23,0,RTWB,RealTime
11/4/23,0,A7M,Archival
11/4/23,0,A2M,Archival
11/04/23,0,T2M,Archival
11/5/23,0,RTWB,RealTime
11/5/23,0,A7M,Archival
11/5/23,0,A2M,Archival
11/05/23,0,T2M,Archival
11/6/23,0,RTWB,RealTime
11/6/23,0,A7M,Archival
11/6/23,0,A2M,Archival
11/06/23,0,T2M,Archival
11/7/23,0,RTWB,RealTime
11/7/23,0,A7M,Archival
11/7/23,0,A2M,Archival
11/07/23,0,T2M,Archival
11/8/23,0,RTWB,RealTime
11/8/23,0,A7M,Archival
11/8/23,0,A2M,Archival
11/08/23,0,T2M,Archival
11/9/23,0,RTWB,RealTime
11/9/23,0,A7M,Archival
11/9/23,0,A2M,Archival
11/09/23,0,T2M,Archival
11/10/23,0,RTWB,RealTime
11/10/23,0,A7M,Archival
11/10/23,0,A2M,Archival
11/10/23,0,T2M,Archival
11/11/23,0,RTWB,RealTime
11/11/23,0,A7M,Archival
11/11/23,0,A2M,Archival
11/11/23,0,T2M,Archival
11/12/23,0,RTWB,RealTime
11/12/23,0,A7M,Archival
11/12/23,0,A2M,Archival
11/12/23,0,T2M,Archival
11/13/23,0,RTWB,RealTime
11/13/23,0,A7M,Archival
11/13/23,0,A2M,Archival
11/13/23,0,T2M,Archival
11/14/23,0,RTWB,RealTime
11/14/23,0,A7M,Archival
11/14/23,0,A2M,Archival
11/14/23,0,T2M,Archival
11/15/23,0,RTWB,RealTime
11/15/23,0,A7M,Archival
11/15/23,0,A2M,Archival
11/15/23,0,T2M,Archival
11/16/23,0,RTWB,RealTime
11/16/23,0,A7M,Archival
11/16/23,0,A2M,Archival
11/16/23,0,T2M,Archival
11/17/23,0,RTWB,RealTime
11/17/23,0,A7M,Archival
11/17/23,0,A2M,Archival
11/17/23,0,T2M,Archival
11/18/23,0,RTWB,RealTime
11/18/23,0,A7M,Archival
11/18/23,1,A2M,Archival
11/18/23,0,T2M,Archival
11/19/23,0,RTWB,RealTime
11/19/23,1,A7M,Archival
11/19/23,1,A2M,Archival
11/19/23,0,T2M,Archival
11/20/23,1,RTWB,RealTime
11/20/23,1,A7M,Archival
11/20/23,1,A2M,Archival
11/20/23,1,T2M,Archival
11/21/23,0,RTWB,RealTime
11/21/23,0,A7M,Archival
11/21/23,0,A2M,Archival
11/21/23,0,T2M,Archival
11/22/23,0,RTWB,RealTime
11/22/23,0,A7M,Archival
11/22/23,0,A2M,Archival
11/22/23,0,T2M,Archival
11/23/23,0,RTWB,RealTime
11/23/23,0,A7M,Archival
11/23/23,0,A2M,Archival
11/23/23,0,T2M,Archival
11/24/23,0,RTWB,RealTime
11/24/23,0,A7M,Archival
11/24/23,0,A2M,Archival
11/24/23,0,T2M,Archival
11/25/23,0,RTWB,RealTime
11/25/23,0,A7M,Archival
11/25/23,0,A2M,Archival
11/25/23,0,T2M,Archival
11/26/23,0,RTWB,RealTime
11/26/23,0,A7M,Archival
11/26/23,0,A2M,Archival
11/26/23,0,T2M,Archival
11/27/23,0,RTWB,RealTime
11/27/23,0,A7M,Archival
11/27/23,0,A2M,Archival
11/27/23,0,T2M,Archival
11/28/23,0,RTWB,RealTime
11/28/23,0,A7M,Archival
11/28/23,0,A2M,Archival
11/28/23,0,T2M,Archival
11/29/23,0,RTWB,RealTime
11/29/23,0,A7M,Archival
11/29/23,0,A2M,Archival
11/29/23,0,T2M,Archival
11/30/23,0,RTWB,RealTime
11/30/23,0,A7M,Archival
11/30/23,0,A2M,Archival
11/30/23,0,T2M,Archival
12/1/23,0,RTWB,RealTime
12/1/23,1,A7M,Archival
12/1/23,1,A2M,Archival
12/01/23,0,T2M,Archival
12/2/23,0,RTWB,RealTime
12/2/23,0,A7M,Archival
12/2/23,1,A2M,Archival
12/02/23,0,T2M,Archival
12/3/23,1,RTWB,RealTime
12/3/23,1,A7M,Archival
12/3/23,1,A2M,Archival
12/03/23,1,T2M,Archival
12/4/23,1,RTWB,RealTime
12/4/23,1,A7M,Archival
12/4/23,0,A2M,Archival
12/04/23,1,T2M,Archival
12/5/23,0,RTWB,RealTime
12/5/23,0,A7M,Archival
12/5/23,0,A2M,Archival
12/05/23,0,T2M,Archival
12/6/23,1,RTWB,RealTime
12/6/23,1,A7M,Archival
12/6/23,1,A2M,Archival
12/06/23,1,T2M,Archival
12/7/23,0,RTWB,RealTime
12/7/23,0,A7M,Archival
12/7/23,0,A2M,Archival
12/07/23,0,T2M,Archival
12/8/23,0,RTWB,RealTime
12/8/23,0,A7M,Archival
12/8/23,1,A2M,Archival
12/08/23,0,T2M,Archival
12/9/23,0,RTWB,RealTime
12/9/23,0,A7M,Archival
12/9/23,0,A2M,Archival
12/09/23,0,T2M,Archival
12/10/23,0,RTWB,RealTime
12/10/23,0,A7M,Archival
12/10/23,0,A2M,Archival
12/10/23,0,T2M,Archival
12/11/23,0,RTWB,RealTime
12/11/23,0,A7M,Archival
12/11/23,0,A2M,Archival
12/11/23,0,T2M,Archival
12/12/23,0,RTWB,RealTime
12/12/23,0,A7M,Archival
12/12/23,1,A2M,Archival
12/12/23,0,T2M,Archival
12/13/23,0,RTWB,RealTime
12/13/23,1,A7M,Archival
12/13/23,1,A2M,Archival
12/13/23,0,T2M,Archival
12/14/23,0,RTWB,RealTime
12/14/23,1,A7M,Archival
12/14/23,0,A2M,Archival
12/14/23,0,T2M,Archival
12/15/23,0,RTWB,RealTime
12/15/23,0,A7M,Archival
12/15/23,0,A2M,Archival
12/15/23,0,T2M,Archival
12/16/23,0,RTWB,RealTime
12/16/23,0,A7M,Archival
12/16/23,0,A2M,Archival
12/16/23,0,T2M,Archival
12/17/23,0,RTWB,RealTime
12/17/23,0,A7M,Archival
12/17/23,0,A2M,Archival
12/17/23,0,T2M,Archival
12/18/23,0,RTWB,RealTime
12/18/23,0,A7M,Archival
12/18/23,0,A2M,Archival
12/18/23,1,T2M,Archival
12/19/23,0,RTWB,RealTime
12/19/23,0,A7M,Archival
12/19/23,0,A2M,Archival
12/19/23,1,T2M,Archival
12/20/23,0,RTWB,RealTime
12/20/23,0,A7M,Archival
12/20/23,0,A2M,Archival
12/20/23,0,T2M,Archival
12/21/23,0,RTWB,RealTime
12/21/23,0,A7M,Archival
12/21/23,0,A2M,Archival
12/21/23,0,T2M,Archival
12/22/23,1,RTWB,RealTime
12/22/23,1,A7M,Archival
12/22/23,0,A2M,Archival
12/22/23,0,T2M,Archival
12/23/23,0,RTWB,RealTime
12/23/23,0,A7M,Archival
12/23/23,0,A2M,Archival
12/23/23,0,T2M,Archival
12/24/23,1,RTWB,RealTime
12/24/23,1,A7M,Archival
12/24/23,1,A2M,Archival
12/24/23,0,T2M,Archival
12/25/23,1,RTWB,RealTime
12/25/23,1,A7M,Archival
12/25/23,1,A2M,Archival
12/25/23,1,T2M,Archival
12/26/23,1,RTWB,RealTime
12/26/23,0,A7M,Archival
12/26/23,1,A2M,Archival
12/26/23,0,T2M,Archival
12/27/23,0,RTWB,RealTime
12/27/23,1,A7M,Archival
12/27/23,1,A2M,Archival
12/27/23,0,T2M,Archival
12/28/23,1,RTWB,RealTime
12/28/23,1,A7M,Archival
12/28/23,1,A2M,Archival
12/28/23,1,T2M,Archival
12/29/23,1,RTWB,RealTime
12/29/23,1,A7M,Archival
12/29/23,1,A2M,Archival
12/29/23,1,T2M,Archival
12/30/23,1,RTWB,RealTime
12/30/23,1,A7M,Archival
12/30/23,1,A2M,Archival
12/30/23,1,T2M,Archival
12/31/23,1,RTWB,RealTime
12/31/23,1,A7M,Archival
12/31/23,1,A2M,Archival
12/31/23,1,T2M,Archival
1/1/24,1,RTWB,RealTime
1/1/24,1,A7M,Archival
1/1/24,1,A2M,Archival
01/01/24,1,T2M,Archival
1/2/24,1,RTWB,RealTime
1/2/24,1,A7M,Archival
1/2/24,1,A2M,Archival
01/02/24,1,T2M,Archival
1/3/24,0,RTWB,RealTime
1/3/24,1,A7M,Archival
1/3/24,1,A2M,Archival
01/03/24,1,T2M,Archival
1/4/24,1,RTWB,RealTime
1/4/24,1,A7M,Archival
1/4/24,1,A2M,Archival
01/04/24,0,T2M,Archival
1/5/24,1,RTWB,RealTime
1/5/24,1,A7M,Archival
1/5/24,1,A2M,Archival
01/05/24,1,T2M,Archival
1/6/24,0,RTWB,RealTime
1/6/24,1,A7M,Archival
1/6/24,1,A2M,Archival
01/06/24,1,T2M,Archival
1/7/24,0,RTWB,RealTime
1/7/24,1,A7M,Archival
1/7/24,0,A2M,Archival
01/07/24,1,T2M,Archival
1/8/24,1,RTWB,RealTime
1/8/24,1,A7M,Archival
1/8/24,0,A2M,Archival
01/08/24,1,T2M,Archival
1/9/24,0,RTWB,RealTime
1/9/24,1,A7M,Archival
1/9/24,0,A2M,Archival
01/09/24,0,T2M,Archival
1/10/24,0,RTWB,RealTime
1/10/24,1,A7M,Archival
1/10/24,0,A2M,Archival
01/10/24,1,T2M,Archival
1/11/24,1,RTWB,RealTime
1/11/24,1,A7M,Archival
1/11/24,1,A2M,Archival
01/11/24,1,T2M,Archival
1/12/24,1,RTWB,RealTime
1/12/24,1,A7M,Archival
1/12/24,0,A2M,Archival
01/12/24,1,T2M,Archival
1/13/24,1,RTWB,RealTime
1/13/24,1,A7M,Archival
1/13/24,0,A2M,Archival
01/13/24,0,T2M,Archival
1/14/24,1,RTWB,RealTime
1/14/24,1,A7M,Archival
1/14/24,0,A2M,Archival
01/14/24,1,T2M,Archival
1/15/24,1,RTWB,RealTime
1/15/24,1,A7M,Archival
1/15/24,1,A2M,Archival
01/15/24,1,T2M,Archival
1/16/24,0,RTWB,RealTime
1/16/24,1,A7M,Archival
1/16/24,0,A2M,Archival
01/16/24,1,T2M,Archival
1/17/24,0,RTWB,RealTime
1/17/24,1,A7M,Archival
1/17/24,0,A2M,Archival
01/17/24,0,T2M,Archival
1/18/24,1,RTWB,RealTime
1/18/24,1,A7M,Archival
1/18/24,0,A2M,Archival
01/18/24,1,T2M,Archival
1/19/24,0,RTWB,RealTime
1/19/24,0,A7M,Archival
1/19/24,0,A2M,Archival
01/19/24,0,T2M,Archival
1/20/24,0,RTWB,RealTime
1/20/24,0,A7M,Archival
1/20/24,0,A2M,Archival
01/20/24,1,T2M,Archival
1/21/24,1,RTWB,RealTime
1/21/24,1,A7M,Archival
1/21/24,1,A2M,Archival
01/21/24,1,T2M,Archival
1/22/24,1,RTWB,RealTime
1/22/24,1,A7M,Archival
1/22/24,0,A2M,Archival
01/22/24,1,T2M,Archival
1/23/24,1,RTWB,RealTime
1/23/24,1,A7M,Archival
1/23/24,0,A2M,Archival
01/23/24,1,T2M,Archival
1/24/24,1,RTWB,RealTime
1/24/24,1,A7M,Archival
1/24/24,1,A2M,Archival
01/24/24,1,T2M,Archival
1/25/24,1,RTWB,RealTime
1/25/24,1,A7M,Archival
1/25/24,1,A2M,Archival
01/25/24,1,T2M,Archival
1/26/24,1,RTWB,RealTime
1/26/24,1,A7M,Archival
1/26/24,1,A2M,Archival
01/26/24,1,T2M,Archival
1/27/24,1,RTWB,RealTime
1/27/24,1,A7M,Archival
1/27/24,1,A2M,Archival
01/27/24,0,T2M,Archival
1/28/24,1,RTWB,RealTime
1/28/24,1,A7M,Archival
1/28/24,1,A2M,Archival
01/28/24,0,T2M,Archival
1/29/24,1,RTWB,RealTime
1/29/24,1,A7M,Archival
1/29/24,1,A2M,Archival
01/29/24,0,T2M,Archival
1/30/24,1,RTWB,RealTime
1/30/24,1,A7M,Archival
1/30/24,1,A2M,Archival
01/30/24,1,T2M,Archival
1/31/24,0,RTWB,RealTime
1/31/24,1,A7M,Archival
1/31/24,1,A2M,Archival
01/31/24,1,T2M,Archival
2/1/24,0,RTWB,RealTime
2/1/24,1,A7M,Archival
2/1/24,1,A2M,Archival
02/01/24,1,T2M,Archival
2/2/24,0,RTWB,RealTime
2/2/24,0,A7M,Archival
2/2/24,0,A2M,Archival
02/02/24,0,T2M,Archival
2/3/24,0,RTWB,RealTime
2/3/24,0,A7M,Archival
2/3/24,1,A2M,Archival
02/03/24,0,T2M,Archival
2/4/24,0,RTWB,RealTime
2/4/24,0,A7M,Archival
2/4/24,0,A2M,Archival
02/04/24,0,T2M,Archival
2/5/24,0,RTWB,RealTime
2/5/24,0,A7M,Archival
2/5/24,0,A2M,Archival
02/05/24,0,T2M,Archival
2/6/24,1,RTWB,RealTime
2/6/24,0,A7M,Archival
2/6/24,0,A2M,Archival
02/06/24,0,T2M,Archival
2/7/24,1,RTWB,RealTime
2/7/24,1,A7M,Archival
2/7/24,1,A2M,Archival
02/07/24,1,T2M,Archival
2/8/24,0,RTWB,RealTime
2/8/24,0,A7M,Archival
2/8/24,0,A2M,Archival
02/08/24,0,T2M,Archival
2/9/24,1,RTWB,RealTime
2/9/24,1,A7M,Archival
2/9/24,0,A2M,Archival
02/09/24,0,T2M,Archival
2/10/24,0,RTWB,RealTime
2/10/24,0,A7M,Archival
2/10/24,1,A2M,Archival
02/10/24,0,T2M,Archival
2/11/24,0,RTWB,RealTime
2/11/24,0,A7M,Archival
2/11/24,0,A2M,Archival
02/11/24,1,T2M,Archival
