Date,Year,Month,bottom_temp,sst,sss,stratification,dist_shore_km,dist_200m_km,depth_m,DailyOccurrence,Site,DeviceType,Period,lat,lon
1/10/15,2015,1,6.462524891,6.370258808,32.59634018,-0.00384442,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/11/15,2015,1,10.14892006,7.947081089,33.55266953,-0.061162194,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/11/15,2015,1,8.477211952,7.099174023,33.18498993,-0.03937,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/11/15,2015,1,5.253763676,5.024240017,32.4848938,-0.009563486,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/12/15,2015,1,10.12594604,8.04487133,33.55367279,-0.057807631,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/12/15,2015,1,8.475419044,7.195850849,33.22451401,-0.03656,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/12/15,2015,1,5.522773743,5.09840107,32.48114777,-0.017682195,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/13/15,2015,1,9.970284462,8.190242767,33.52713013,-0.049445603,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/13/15,2015,1,8.18550396,7.21431303,33.20456314,-0.02775,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
1/13/15,2015,1,5.584529877,5.157898426,32.46513748,-0.01777631,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/14/15,2015,1,9.112285614,8.85390377,33.76367569,-0.007177273,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/14/15,2015,1,7.415980816,7.393568039,33.17301941,-0.00064,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/14/15,2015,1,6.726593018,6.711004257,32.73028946,-0.000649532,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/15/15,2015,1,8.731580734,8.709052086,33.74879074,-0.000625796,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/15/15,2015,1,7.260536671,7.192914486,33.04066086,-0.00193,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/15/15,2015,1,6.087212086,6.074514389,32.44827271,-0.000529071,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/16/15,2015,1,8.792424202,8.650510788,33.77891922,-0.003942039,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/16/15,2015,1,7.718461514,7.084600925,33.01697922,-0.01811,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/16/15,2015,1,6.190900803,5.296208858,31.99127007,-0.037278831,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/17/15,2015,1,8.519843102,8.280015945,33.76722336,-0.006661865,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/17/15,2015,1,7.766405106,7.087385178,33.10799789,-0.0194,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/17/15,2015,1,6.403542995,5.430990219,31.84929657,-0.040523032,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/18/15,2015,1,8.24938488,8.211064339,33.74534988,-0.001064459,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/18/15,2015,1,7.819134235,7.145185471,33.16725159,-0.01926,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/18/15,2015,1,6.663190365,5.253205776,31.73014259,-0.058749358,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/19/15,2015,1,8.304022789,7.862990856,33.58102036,-0.012250887,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/19/15,2015,1,7.901025772,6.71665144,32.83871078,-0.03384,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/19/15,2015,1,6.921973705,5.06259203,31.47964287,-0.077474236,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/20/15,2015,1,8.451252937,7.848115921,33.69925308,-0.016753806,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/20/15,2015,1,7.859876633,6.584674835,32.95621109,-0.03643,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/20/15,2015,1,6.438997746,4.676812172,31.57740974,-0.073424399,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/21/15,2015,1,8.613219261,8.019218445,33.78805161,-0.016500023,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/21/15,2015,1,8.059561729,6.867619038,33.14761353,-0.03406,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/21/15,2015,1,6.149303436,4.991802216,31.82202148,-0.048229218,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/22/15,2015,1,8.537381172,7.993093967,33.79231644,-0.015119089,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/22/15,2015,1,7.960661411,6.88860321,33.22787094,-0.03063,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/22/15,2015,1,6.062145233,5.452448368,32.27196121,-0.025404036,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/23/15,2015,1,7.912774563,7.699890137,33.70530701,-0.005913456,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/23/15,2015,1,7.270765781,6.885501385,33.08050537,-0.01101,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/23/15,2015,1,6.042144299,5.785772324,32.22063446,-0.010682166,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/24/15,2015,1,7.755352497,7.402114391,33.67502213,-0.00981217,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/24/15,2015,1,7.106721401,6.552379131,33.00082016,-0.01584,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/24/15,2015,1,5.945291042,5.855687618,32.26603317,-0.003733476,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/25/15,2015,1,7.813052654,7.309257984,33.73664093,-0.013994296,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/25/15,2015,1,7.165785313,6.231805801,32.98141098,-0.02669,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/25/15,2015,1,6.106948853,5.419267178,32.13844681,-0.028653403,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/26/15,2015,1,7.419071198,6.594890594,33.7705574,-0.022893906,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/26/15,2015,1,6.935445309,5.743789673,33.07065201,-0.03405,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/26/15,2015,1,5.68274498,4.531405926,31.60725403,-0.047972461,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/27/15,2015,1,6.807967663,6.78333807,33.84770584,-0.000684155,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/27/15,2015,1,5.742795944,5.661474705,33.22490311,-0.00232,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
1/27/15,2015,1,5.131607533,5.107966423,32.47993088,-0.000985046,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/28/15,2015,1,6.767021179,6.729888439,33.75445175,-0.001031465,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/28/15,2015,1,5.666812897,5.628428936,33.3674736,-0.0011,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
1/28/15,2015,1,4.645436764,4.597482204,32.59155655,-0.001998107,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/29/15,2015,1,6.404588699,6.404459476,33.73236465,-3.59E-06,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/29/15,2015,1,5.427241802,5.393660069,33.28784561,-0.00096,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
1/29/15,2015,1,4.231934547,4.043807983,32.50722122,-0.007838607,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
1/30/15,2015,1,6.488231659,6.409445286,33.73724365,-0.00218851,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
1/30/15,2015,1,5.6614151,5.296054363,33.23398209,-0.01044,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
1/30/15,2015,1,4.553076267,3.578696489,31.76076698,-0.040599157,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
1/31/15,2015,1,6.144578934,6.080832958,33.68312073,-0.001770722,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
1/31/15,2015,1,5.339672565,5.214969158,33.32658768,-0.00356,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
1/31/15,2015,1,4.033964634,3.774843454,32.39351273,-0.010796716,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/1/15,2015,2,6.114008427,6.289745808,33.55787277,0.004881594,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/1/15,2015,2,5.31359005,5.445747852,33.29663086,0.00378,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/1/15,2015,2,3.884947777,3.371398211,32.0777092,-0.021397899,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/2/15,2015,2,6.175116062,6.269488811,33.53613663,0.002621465,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/2/15,2015,2,5.497594357,5.076854229,32.95607376,-0.01202,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/2/15,2015,2,4.381896496,3.217849493,31.68109703,-0.048501958,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/3/15,2015,2,6.294258118,6.058822155,33.54764557,-0.006539888,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/3/15,2015,2,6.020282745,5.120655537,33.10091019,-0.0257,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/3/15,2015,2,4.235535145,3.651288033,32.19594193,-0.02434363,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/4/15,2015,2,5.151868343,5.679312229,33.56032944,0.014651219,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/4/15,2015,2,4.636408329,5.324095249,33.26652908,0.01965,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/4/15,2015,2,3.445123434,3.93683815,32.22842789,0.020488113,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/5/15,2015,2,5.458868027,5.489939213,33.53909302,0.000863089,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/5/15,2015,2,4.734344006,5.070834637,33.16178894,0.00961,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/5/15,2015,2,4.066011906,3.415090561,31.76343536,-0.027121723,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/6/15,2015,2,5.628885269,5.453973293,33.66630173,-0.004858666,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/6/15,2015,2,4.651713848,4.497283459,33.27138138,-0.00441,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/6/15,2015,2,4.058386326,3.853657961,32.70685577,-0.008530349,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/7/15,2015,2,6.123958111,5.4234128,33.6440239,-0.019459592,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/7/15,2015,2,4.735197544,4.458031178,33.24287033,-0.00792,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/7/15,2015,2,4.117304325,3.116049767,32.16700363,-0.04171894,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/8/15,2015,2,6.488081455,5.460078716,33.61561203,-0.028555632,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/8/15,2015,2,4.986430645,4.611172199,33.22126007,-0.01072,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/8/15,2015,2,4.303992748,3.087372065,31.99711418,-0.050692528,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/9/15,2015,2,6.99757719,5.476734638,33.56994247,-0.042245626,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/9/15,2015,2,5.344997883,4.399406433,32.9915657,-0.02702,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/9/15,2015,2,4.301859379,3.353339911,32.08095932,-0.039521645,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/10/15,2015,2,5.572276592,5.405929565,33.95814896,-0.004620751,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/10/15,2015,2,4.042438984,3.573050499,33.20236588,-0.01341,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/10/15,2015,2,2.778069735,2.773556471,32.66698456,-0.000188053,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/11/15,2015,2,5.482812405,5.481420994,33.90990829,-3.87E-05,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/11/15,2015,2,4.01602602,4.01570797,33.44851685,-0.00001,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/11/15,2015,2,2.905186653,2.900257349,32.94037628,-0.000205388,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/12/15,2015,2,5.535315037,5.506812572,33.77885818,-0.000791735,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/12/15,2015,2,4.179875851,4.102017879,33.37288284,-0.00222,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/12/15,2015,2,3.114911795,2.790849924,32.7889328,-0.013502578,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/13/15,2015,2,5.278889656,5.193178654,33.69258499,-0.002380861,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/13/15,2015,2,4.179318905,4.03661108,33.34931564,-0.00408,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/13/15,2015,2,3.083199739,2.711965561,32.60567856,-0.015468091,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/14/15,2015,2,5.187248707,5.104361057,33.66859055,-0.002302435,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/14/15,2015,2,4.165631771,3.925149202,33.38055801,-0.00687,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/14/15,2015,2,2.97879982,2.432417154,32.55758286,-0.022765944,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/15/15,2015,2,5.06438303,4.988363266,33.7293663,-0.00211166,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/15/15,2015,2,3.922147036,3.301854134,33.13262177,-0.01772,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/15/15,2015,2,3.108803749,2.633969307,32.65281296,-0.019784768,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/16/15,2015,2,3.994312048,3.946069002,33.66202164,-0.001340085,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/16/15,2015,2,2.824462891,2.750480413,33.28738403,-0.00211,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/16/15,2015,2,1.873573899,1.811011434,32.79728317,-0.002606769,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/17/15,2015,2,4.105199337,3.98713994,33.69268799,-0.003279428,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/17/15,2015,2,2.973609924,2.727070093,33.2999115,-0.00704,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/17/15,2015,2,1.621559978,1.155951142,32.51057434,-0.019400368,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/18/15,2015,2,4.11366272,4.009826183,33.72242737,-0.002884348,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/18/15,2015,2,3.013964653,2.671792746,33.32387161,-0.00978,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/18/15,2015,2,1.692340374,1.33144033,32.66358566,-0.015037502,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/19/15,2015,2,4.26049614,4.106824875,33.57278061,-0.004268646,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/19/15,2015,2,3.131171227,2.780438662,33.20944595,-0.01002,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/19/15,2015,2,1.895852566,1.515203595,32.6436348,-0.015860374,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/20/15,2015,2,3.87285924,3.779605627,33.56171036,-0.002590378,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/20/15,2015,2,2.979835272,2.744475126,33.27695465,-0.00672,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/20/15,2015,2,1.091655374,0.890977621,32.44452286,-0.008361573,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/21/15,2015,2,3.881272078,3.746505499,33.67343521,-0.003743516,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/21/15,2015,2,3.429022074,2.424035311,33.21241379,-0.02871,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/21/15,2015,2,1.253876328,0.550389588,32.2910347,-0.029311948,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/22/15,2015,2,4.363942146,4.045540333,33.49331284,-0.008844495,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/22/15,2015,2,3.702733278,2.096875429,32.5827179,-0.04588,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/22/15,2015,2,2.06743288,1.958621979,32.37691116,-0.004533788,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/23/15,2015,2,4.487319946,4.372954845,33.61343765,-0.003176808,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/23/15,2015,2,3.715656519,2.53840661,32.81598282,-0.03364,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/23/15,2015,2,2.066001177,1.812693954,32.26710129,-0.010554468,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/24/15,2015,2,4.539512634,4.541769505,33.75566101,6.27E-05,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/24/15,2015,2,3.653114319,3.440662622,33.4344101,-0.00607,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/24/15,2015,2,1.800101638,1.576072693,32.54732132,-0.009334539,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
2/25/15,2015,2,4.883877277,4.462684631,33.74345016,-0.011699796,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/25/15,2015,2,3.766964912,3.316960335,33.32550812,-0.01286,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/25/15,2015,2,1.92428875,1.457068086,32.2713356,-0.019467528,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/26/15,2015,2,4.908924103,4.613652706,33.78094101,-0.008201983,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
2/26/15,2015,2,3.84903121,3.409326315,33.36171341,-0.01256,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
2/26/15,2015,2,2.072308779,1.653070331,32.3535614,-0.017468269,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/27/15,2015,2,4.691884041,4.655299664,33.77126694,-0.001016233,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/27/15,2015,2,3.411526918,3.318815947,33.30009079,-0.00265,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/27/15,2015,2,2.370513201,2.0112257,32.58716202,-0.014970313,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
2/28/15,2015,2,3.808473587,3.643296003,33.73476791,-0.004588266,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
2/28/15,2015,2,2.644042969,2.320469379,33.13251877,-0.00924,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
2/28/15,2015,2,1.703623652,1.407455802,32.18567276,-0.012340327,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/1/15,2015,3,3.856164217,3.845487356,33.79217911,-0.000296579,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/1/15,2015,3,2.494809628,2.339403152,33.18400955,-0.00444,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/1/15,2015,3,1.755865693,1.526966691,32.36954117,-0.009537458,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/2/15,2015,3,4.074533939,3.797915459,33.72710419,-0.007683847,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/2/15,2015,3,2.710827589,2.467314959,33.17020798,-0.00696,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/2/15,2015,3,1.875554204,1.531142354,32.01888275,-0.014350494,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/3/15,2015,3,4.945364475,4.590929985,33.79785538,-0.009845403,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/3/15,2015,3,3.792663574,3.359227419,33.21385574,-0.01238,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/3/15,2015,3,2.938190222,2.189525843,31.64227867,-0.031194349,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/4/15,2015,3,4.985602379,4.485954762,33.68409729,-0.0138791,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/4/15,2015,3,3.950124979,3.484784842,33.10279465,-0.0133,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/4/15,2015,3,3.210131645,2.328055143,31.43099213,-0.036753188,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/5/15,2015,3,5.20254755,4.412791252,33.60200119,-0.021937675,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/5/15,2015,3,4.208459854,3.480324984,32.94524002,-0.0208,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/5/15,2015,3,3.360076666,2.355703354,31.32531166,-0.041848888,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/6/15,2015,3,4.152748108,3.630351305,33.79729843,-0.014511022,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/6/15,2015,3,3.312948465,2.002487421,33.0945549,-0.03744,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/6/15,2015,3,2.479105711,1.992974162,32.52225876,-0.020255481,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/7/15,2015,3,4.140057087,4.025740147,33.92266464,-0.003175471,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/7/15,2015,3,3.119778872,1.835044742,33.05711746,-0.03671,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/7/15,2015,3,2.057829142,1.399610043,32.24904251,-0.027425796,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/8/15,2015,3,4.736927986,3.77135396,33.82632446,-0.026821501,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/8/15,2015,3,3.368297338,1.954550624,32.64831161,-0.04039,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/8/15,2015,3,2.364384174,1.64969337,31.38745689,-0.029778784,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/9/15,2015,3,5.00844717,4.93215704,33.83302689,-0.00211917,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/9/15,2015,3,3.873817444,3.3792696,32.44906235,-0.01413,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/9/15,2015,3,2.90080142,3.021277666,31.22610474,0.005019844,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/10/15,2015,3,5.101928234,5.178767681,33.75329971,0.002134429,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/10/15,2015,3,3.957659483,3.934529305,32.41358566,-0.00066,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/10/15,2015,3,3.086946487,3.463365316,31.18852234,0.015684118,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/11/15,2015,3,5.220968723,5.311084747,33.4352417,0.002503223,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/11/15,2015,3,4.027141094,4.318020344,32.0326004,0.00831,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/11/15,2015,3,3.222383738,3.903027296,31.05947876,0.028360148,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/12/15,2015,3,5.037997246,4.616990566,33.26107788,-0.01169463,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/12/15,2015,3,3.684464216,3.374498606,32.03353119,-0.00886,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/12/15,2015,3,2.461586475,2.360766411,31.20988655,-0.004200836,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/13/15,2015,3,5.000756741,4.743376255,33.47968674,-0.007149458,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/13/15,2015,3,3.763512373,3.570825815,32.52629471,-0.00551,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/13/15,2015,3,2.560713053,2.460804224,31.40668297,-0.004162868,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/14/15,2015,3,5.10438633,5.123523712,33.63444901,0.000531594,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/14/15,2015,3,3.679294825,3.828067064,32.75996399,0.00425,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/14/15,2015,3,2.545591593,2.643637896,31.60857391,0.004085263,21.4,83.3,24,1,A2M,Archival,1,38.378,-74.8051
3/15/15,2015,3,5.846613407,5.639876842,34.16204834,-0.005742682,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/15/15,2015,3,4.278223038,3.871029854,32.82814026,-0.01163,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/15/15,2015,3,2.748039484,2.635885954,31.61374474,-0.004673064,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/16/15,2015,3,5.717237473,5.946649551,34.11610794,0.006372558,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/16/15,2015,3,4.359270573,4.299866199,32.97311401,-0.0017,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
3/16/15,2015,3,2.928539276,3.197285891,31.7805233,0.011197776,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/17/15,2015,3,5.801374435,6.210676193,34.11854172,0.011369493,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/17/15,2015,3,4.553209782,4.598491192,32.89558411,0.00129,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/17/15,2015,3,3.275441885,3.491358519,31.86313057,0.008996526,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/18/15,2015,3,5.642929077,5.839944363,33.92725372,0.005472647,48.7,55.9,36,0,T2M,Archival,1,38.3032,-74.5052
3/18/15,2015,3,4.29741621,4.363069534,32.8678894,0.00188,36,67.9,35,0,A7M,Archival,1,38.3031,-74.6525
3/18/15,2015,3,2.958438635,3.295714378,31.99490547,0.014053156,21.4,83.3,24,0,A2M,Archival,1,38.378,-74.8051
3/19/15,2015,3,5.507678509,5.816320419,34.05730057,0.008573386,48.7,55.9,36,1,T2M,Archival,1,38.3032,-74.5052
3/19/15,2015,3,4.215762615,4.477228165,33.12263107,0.00747,36,67.9,35,1,A7M,Archival,1,38.3031,-74.6525
