time,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,date,daily_occurrence,site,device_type
4/26/15,7.388999939,9.394556999,32.65427399,0.055709918,-0.061942164,48.7,50.2,55.9,22.4,12.2,23.9,36,4/26/15,0,T2M,Archival
4/27/15,7.488839626,9.745085716,32.74656296,0.062673502,-0.062567748,48.7,50.2,55.9,22.4,12.2,23.9,36,4/27/15,0,T2M,Archival
4/28/15,7.66358757,9.815462112,32.71147537,0.059774293,-0.125884011,48.7,50.2,55.9,22.4,12.2,23.9,36,4/28/15,1,T2M,Archival
4/29/15,7.882896423,10.14873695,32.72154236,0.062940015,-0.116953172,48.7,50.2,55.9,22.4,12.2,23.9,36,4/29/15,1,T2M,Archival
4/30/15,8.007538795,10.59386444,32.60020828,0.071842379,-0.053038131,48.7,50.2,55.9,22.4,12.2,23.9,36,4/30/15,1,T2M,Archival
5/1/15,7.803424835,10.79330921,32.6950531,0.083052344,-0.057780575,48.7,50.2,55.9,22.4,12.2,23.9,36,5/1/15,0,T2M,Archival
5/2/15,6.781816959,9.346615791,33.17522049,0.071244412,-0.091876231,48.7,50.2,55.9,22.4,12.2,23.9,36,5/2/15,0,T2M,Archival
5/3/15,6.428877354,9.712546349,33.24175644,0.091213028,-0.180838928,48.7,50.2,55.9,22.4,12.2,23.9,36,5/3/15,0,T2M,Archival
5/4/15,6.648245335,10.39691544,33.0026741,0.104129725,-0.262206286,48.7,50.2,55.9,22.4,12.2,23.9,36,5/4/15,0,T2M,Archival
5/5/15,6.80405283,11.11243343,32.48247528,0.119677239,-0.316978097,48.7,50.2,55.9,22.4,12.2,23.9,36,5/5/15,0,T2M,Archival
5/6/15,7.162979603,12.33579731,31.34232903,0.143689381,-0.306011558,48.7,50.2,55.9,22.4,12.2,23.9,36,5/6/15,0,T2M,Archival
5/7/15,7.200669765,13.05578136,31.16815948,0.162641989,-0.271344215,48.7,50.2,55.9,22.4,12.2,23.9,36,5/7/15,0,T2M,Archival
5/8/15,7.00317955,14.3726759,31.15392494,0.204708232,-0.251000315,48.7,50.2,55.9,22.4,12.2,23.9,36,5/8/15,0,T2M,Archival
5/9/15,6.909029484,14.85070896,31.22068024,0.220602208,-0.19826822,48.7,50.2,55.9,22.4,12.2,23.9,36,5/9/15,0,T2M,Archival
5/10/15,6.403614044,15.38345242,31.04183388,0.249439955,-0.16744931,48.7,50.2,55.9,22.4,12.2,23.9,36,5/10/15,0,T2M,Archival
5/11/15,6.711256027,15.78283215,30.87763786,0.251988226,-0.167418703,48.7,50.2,55.9,22.4,12.2,23.9,36,5/11/15,0,T2M,Archival
5/12/15,6.816589832,15.71666336,30.99955559,0.247224265,-0.118172087,48.7,50.2,55.9,22.4,12.2,23.9,36,5/12/15,0,T2M,Archival
5/13/15,7.195216656,15.21659756,31.24782753,0.222816136,-0.268263012,48.7,50.2,55.9,22.4,12.2,23.9,36,5/13/15,0,T2M,Archival
5/14/15,7.199631214,13.78627491,31.52839661,0.182962325,-0.30878219,48.7,50.2,55.9,22.4,12.2,23.9,36,5/14/15,0,T2M,Archival
5/15/15,6.800813198,14.10885906,31.60713196,0.203001274,-0.297839671,48.7,50.2,55.9,22.4,12.2,23.9,36,5/15/15,0,T2M,Archival
5/16/15,6.813706875,14.43738651,31.63230324,0.211768879,-0.235779986,48.7,50.2,55.9,22.4,12.2,23.9,36,5/16/15,0,T2M,Archival
5/17/15,7.180768967,15.81455135,31.66954803,0.239827289,-0.252580434,48.7,50.2,55.9,22.4,12.2,23.9,36,5/17/15,0,T2M,Archival
5/18/15,7.262357712,16.44750404,31.68451691,0.255142954,-0.203466758,48.7,50.2,55.9,22.4,12.2,23.9,36,5/18/15,0,T2M,Archival
5/19/15,7.012951374,16.98205757,31.85059166,0.276919617,-0.09730804,48.7,50.2,55.9,22.4,12.2,23.9,36,5/19/15,0,T2M,Archival
5/20/15,8.323391914,16.18117523,32.11454773,0.218271759,-0.113895923,48.7,50.2,55.9,22.4,12.2,23.9,36,5/20/15,0,T2M,Archival
5/21/15,8.579354286,15.81277943,32.30654526,0.200928476,-0.123839594,48.7,50.2,55.9,22.4,12.2,23.9,36,5/21/15,0,T2M,Archival
5/22/15,8.584201813,15.10610104,32.5512619,0.181163867,-0.136841238,48.7,50.2,55.9,22.4,12.2,23.9,36,5/22/15,0,T2M,Archival
5/23/15,8.991197586,14.45341778,33.0278511,0.151728339,-0.295259744,48.7,50.2,55.9,22.4,12.2,23.9,36,5/23/15,0,T2M,Archival
5/24/15,9.117068291,14.63478947,33.02708054,0.153270033,-0.309371173,48.7,50.2,55.9,22.4,12.2,23.9,36,5/24/15,1,T2M,Archival
5/25/15,9.598741531,14.86439896,32.78119278,0.146268262,-0.312158555,48.7,50.2,55.9,22.4,12.2,23.9,36,5/25/15,0,T2M,Archival
5/26/15,9.875711441,16.07964897,32.68490982,0.172331598,-0.310709685,48.7,50.2,55.9,22.4,12.2,23.9,36,5/26/15,0,T2M,Archival
5/27/15,10.28926277,16.77865982,32.52832031,0.180261029,-0.279173583,48.7,50.2,55.9,22.4,12.2,23.9,36,5/27/15,0,T2M,Archival
5/28/15,10.85530567,17.40070534,32.24284363,0.181816657,-0.248613879,48.7,50.2,55.9,22.4,12.2,23.9,36,5/28/15,0,T2M,Archival
5/29/15,11.76143169,18.66237068,32.22737503,0.19169275,-0.313551694,48.7,50.2,55.9,22.4,12.2,23.9,36,5/29/15,0,T2M,Archival
5/30/15,11.81919479,19.45963669,32.24648666,0.212234497,-0.274148017,48.7,50.2,55.9,22.4,12.2,23.9,36,5/30/15,0,T2M,Archival
5/31/15,11.79606628,19.70869827,32.29008865,0.219795333,-0.259208888,48.7,50.2,55.9,22.4,12.2,23.9,36,5/31/15,0,T2M,Archival
6/1/15,12.43721771,19.52803421,32.29372787,0.196967125,-0.253407806,48.7,50.2,55.9,22.4,12.2,23.9,36,6/1/15,0,T2M,Archival
6/2/15,12.28642941,19.94835091,32.34865189,0.212831153,-0.146025643,48.7,50.2,55.9,22.4,12.2,23.9,36,6/2/15,0,T2M,Archival
6/3/15,11.73014355,19.65873909,32.52468491,0.220238765,-0.098695219,48.7,50.2,55.9,22.4,12.2,23.9,36,6/3/15,0,T2M,Archival
6/4/15,11.4569521,17.34174538,32.86267853,0.16346648,-0.087858945,48.7,50.2,55.9,22.4,12.2,23.9,36,6/4/15,0,T2M,Archival
6/5/15,11.04358387,17.42512321,32.63415909,0.177264982,-0.059871603,48.7,50.2,55.9,22.4,12.2,23.9,36,6/5/15,0,T2M,Archival
6/6/15,10.94373226,17.32492447,32.65532684,0.177255339,-0.082381837,48.7,50.2,55.9,22.4,12.2,23.9,36,6/6/15,0,T2M,Archival
6/7/15,10.87904739,17.23510933,32.74576187,0.176557276,-0.13957414,48.7,50.2,55.9,22.4,12.2,23.9,36,6/7/15,0,T2M,Archival
6/8/15,10.89469051,17.51591301,32.75646973,0.183922847,-0.119659118,48.7,50.2,55.9,22.4,12.2,23.9,36,6/8/15,0,T2M,Archival
6/9/15,11.11765575,17.39624977,32.59661102,0.174405389,-0.093311965,48.7,50.2,55.9,22.4,12.2,23.9,36,6/9/15,0,T2M,Archival
6/10/15,10.73871708,18.55260468,32.56029892,0.217052433,-0.108793415,48.7,50.2,55.9,22.4,12.2,23.9,36,6/10/15,0,T2M,Archival
6/11/15,10.71937084,19.01478386,32.52649307,0.230428139,-0.131697565,48.7,50.2,55.9,22.4,12.2,23.9,36,6/11/15,0,T2M,Archival
6/12/15,10.84325409,19.28335381,32.43584824,0.234447214,-0.166823983,48.7,50.2,55.9,22.4,12.2,23.9,36,6/12/15,0,T2M,Archival
6/13/15,11.59057903,20.38904381,32.4324379,0.244401799,-0.181438491,48.7,50.2,55.9,22.4,12.2,23.9,36,6/13/15,0,T2M,Archival
6/14/15,11.68526936,21.15976715,32.42888641,0.263180494,-0.213736102,48.7,50.2,55.9,22.4,12.2,23.9,36,6/14/15,0,T2M,Archival
6/15/15,11.50917816,21.56062508,32.40921783,0.279206859,-0.159962311,48.7,50.2,55.9,22.4,12.2,23.9,36,6/15/15,0,T2M,Archival
6/16/15,10.87411213,21.92325401,32.43745422,0.306920608,-0.137638509,48.7,50.2,55.9,22.4,12.2,23.9,36,6/16/15,0,T2M,Archival
6/17/15,10.65167236,22.26978111,32.42469406,0.322725243,-0.204638287,48.7,50.2,55.9,22.4,12.2,23.9,36,6/17/15,0,T2M,Archival
6/18/15,10.27994347,22.45310974,32.49924088,0.338143508,-0.181597114,48.7,50.2,55.9,22.4,12.2,23.9,36,6/18/15,0,T2M,Archival
6/19/15,10.64487553,22.62506104,32.46171951,0.332782931,-0.139660865,48.7,50.2,55.9,22.4,12.2,23.9,36,6/19/15,0,T2M,Archival
6/20/15,10.59047031,23.13054657,32.44900513,0.348335452,-0.140300348,48.7,50.2,55.9,22.4,12.2,23.9,36,6/20/15,0,T2M,Archival
6/21/15,10.41801929,22.82450867,32.37809372,0.344624705,-0.075254977,48.7,50.2,55.9,22.4,12.2,23.9,36,6/21/15,0,T2M,Archival
6/22/15,9.75599575,23.51535797,32.39220047,0.382204506,-0.194855928,48.7,50.2,55.9,22.4,12.2,23.9,36,6/22/15,0,T2M,Archival
6/23/15,9.648495674,23.80322838,32.31526184,0.39318702,-0.16364561,48.7,50.2,55.9,22.4,12.2,23.9,36,6/23/15,1,T2M,Archival
6/24/15,9.508907318,23.83515358,32.12097549,0.397951285,-0.160723984,48.7,50.2,55.9,22.4,12.2,23.9,36,6/24/15,1,T2M,Archival
6/25/15,9.811675072,23.38813591,32.15511703,0.377123912,-0.161254853,48.7,50.2,55.9,22.4,12.2,23.9,36,6/25/15,0,T2M,Archival
6/26/15,9.788109779,23.50332451,32.020401,0.380978187,-0.097046971,48.7,50.2,55.9,22.4,12.2,23.9,36,6/26/15,0,T2M,Archival
6/27/15,9.762475967,23.1151886,32.21214676,0.370908684,-0.05723324,48.7,50.2,55.9,22.4,12.2,23.9,36,6/27/15,0,T2M,Archival
6/28/15,8.713914871,22.41858864,32.22282028,0.380685382,0.010064565,48.7,50.2,55.9,22.4,12.2,23.9,36,6/28/15,0,T2M,Archival
6/29/15,8.504178047,22.40189362,32.27739716,0.386047655,-0.12383306,48.7,50.2,55.9,22.4,12.2,23.9,36,6/29/15,0,T2M,Archival
6/30/15,8.550428391,22.67590523,32.22130585,0.392374357,-0.106120527,48.7,50.2,55.9,22.4,12.2,23.9,36,6/30/15,0,T2M,Archival
7/1/15,9.633272171,22.88796806,32.07178879,0.368185997,-0.086776525,48.7,50.2,55.9,22.4,12.2,23.9,36,7/1/15,0,T2M,Archival
7/2/15,9.701760292,23.1252346,31.87933922,0.372874286,-0.090167582,48.7,50.2,55.9,22.4,12.2,23.9,36,7/2/15,0,T2M,Archival
7/3/15,9.823342323,23.37091827,31.84290504,0.376321554,-0.081873588,48.7,50.2,55.9,22.4,12.2,23.9,36,7/3/15,0,T2M,Archival
7/4/15,10.24626064,23.56709862,31.95723152,0.370023277,-0.075068027,48.7,50.2,55.9,22.4,12.2,23.9,36,7/4/15,0,T2M,Archival
7/5/15,9.931160927,23.64009857,31.97354698,0.380803823,-0.140314996,48.7,50.2,55.9,22.4,12.2,23.9,36,7/5/15,0,T2M,Archival
7/6/15,9.670119286,23.90556526,31.99518776,0.395429055,-0.152265564,48.7,50.2,55.9,22.4,12.2,23.9,36,7/6/15,0,T2M,Archival
7/7/15,10.04728794,24.23259735,32.00833893,0.394036373,-0.132416725,48.7,50.2,55.9,22.4,12.2,23.9,36,7/7/15,0,T2M,Archival
7/8/15,9.897091866,24.33713341,31.89802742,0.401112265,-0.107298993,48.7,50.2,55.9,22.4,12.2,23.9,36,7/8/15,0,T2M,Archival
7/9/15,9.730186462,24.61134148,31.60195923,0.413365417,-0.070148014,48.7,50.2,55.9,22.4,12.2,23.9,36,7/9/15,0,T2M,Archival
7/10/15,10.86627102,24.61100197,31.73146629,0.381798082,-0.040600289,48.7,50.2,55.9,22.4,12.2,23.9,36,7/10/15,0,T2M,Archival
7/11/15,11.00484467,24.69439507,32.02390671,0.380265289,-0.066114895,48.7,50.2,55.9,22.4,12.2,23.9,36,7/11/15,0,T2M,Archival
7/12/15,11.05177975,24.73954582,31.98304558,0.380215724,-0.067677207,48.7,50.2,55.9,22.4,12.2,23.9,36,7/12/15,0,T2M,Archival
7/13/15,11.33012676,25.31028748,31.72536278,0.388337798,-0.050838497,48.7,50.2,55.9,22.4,12.2,23.9,36,7/13/15,0,T2M,Archival
7/14/15,11.36110306,25.10980988,31.60849571,0.381908523,-0.006346615,48.7,50.2,55.9,22.4,12.2,23.9,36,7/14/15,0,T2M,Archival
7/15/15,11.40560246,24.69327736,31.59222412,0.369102081,0.01980106,48.7,50.2,55.9,22.4,12.2,23.9,36,7/15/15,0,T2M,Archival
7/16/15,12.01123047,24.58921051,31.85512733,0.349388334,-0.030966291,48.7,50.2,55.9,22.4,12.2,23.9,36,7/16/15,0,T2M,Archival
7/17/15,11.58036327,24.77288055,32.19892502,0.366458813,-0.078842886,48.7,50.2,55.9,22.4,12.2,23.9,36,7/17/15,0,T2M,Archival
7/18/15,11.55669403,24.81953239,32.22812271,0.368412177,-0.043500185,48.7,50.2,55.9,22.4,12.2,23.9,36,7/18/15,0,T2M,Archival
7/19/15,11.84638882,25.2634182,32.1546936,0.372695261,-0.070957266,48.7,50.2,55.9,22.4,12.2,23.9,36,7/19/15,0,T2M,Archival
7/20/15,11.82607746,25.66277885,32.16617584,0.384352816,-0.049020242,48.7,50.2,55.9,22.4,12.2,23.9,36,7/20/15,0,T2M,Archival
7/21/15,11.75576115,26.0209713,32.18985367,0.396255838,0.008589037,48.7,50.2,55.9,22.4,12.2,23.9,36,7/21/15,0,T2M,Archival
7/22/15,11.92027569,25.54039764,32.04580688,0.378336721,-0.018813767,48.7,50.2,55.9,22.4,12.2,23.9,36,7/22/15,0,T2M,Archival
7/23/15,11.96625614,25.42266846,32.12182236,0.373789231,-0.065417461,48.7,50.2,55.9,22.4,12.2,23.9,36,7/23/15,0,T2M,Archival
7/24/15,12.11330795,25.48906136,32.15218353,0.371548706,-0.036623519,48.7,50.2,55.9,22.4,12.2,23.9,36,7/24/15,1,T2M,Archival
7/25/15,12.48527527,26.1703949,32.19421768,0.380142212,-0.055719499,48.7,50.2,55.9,22.4,12.2,23.9,36,7/25/15,0,T2M,Archival
7/26/15,12.51829815,26.15659142,32.20749664,0.37884148,-0.053425904,48.7,50.2,55.9,22.4,12.2,23.9,36,7/26/15,0,T2M,Archival
7/27/15,12.46474934,26.03316689,32.19117355,0.376900487,-0.038367327,48.7,50.2,55.9,22.4,12.2,23.9,36,7/27/15,0,T2M,Archival
7/28/15,13.94257069,25.4290905,32.16527939,0.319069995,-0.087532789,48.7,50.2,55.9,22.4,12.2,23.9,36,7/28/15,0,T2M,Archival
7/29/15,14.01664829,25.49997902,32.09069824,0.318981409,-0.119206227,48.7,50.2,55.9,22.4,12.2,23.9,36,7/29/15,0,T2M,Archival
7/30/15,13.99574947,25.52870941,31.99771118,0.320359998,-0.121458232,48.7,50.2,55.9,22.4,12.2,23.9,36,7/30/15,0,T2M,Archival
7/31/15,14.91336918,26.06379509,32.08618546,0.309734053,-0.084063344,48.7,50.2,55.9,22.4,12.2,23.9,36,7/31/15,0,T2M,Archival
8/1/15,15.30650234,26.26281738,32.13522339,0.304342084,-0.090718009,48.7,50.2,55.9,22.4,12.2,23.9,36,8/1/15,0,T2M,Archival
8/2/15,15.84474468,26.48204231,32.18791199,0.29548049,-0.088202156,48.7,50.2,55.9,22.4,12.2,23.9,36,8/2/15,0,T2M,Archival
8/3/15,16.78769112,26.61749268,32.27745438,0.273050043,-0.076936506,48.7,50.2,55.9,22.4,12.2,23.9,36,8/3/15,0,T2M,Archival
8/4/15,16.74327087,26.11213875,32.65657425,0.26024633,-0.116444767,48.7,50.2,55.9,22.4,12.2,23.9,36,8/4/15,0,T2M,Archival
8/5/15,17.2185688,25.79478264,33.02519989,0.238228162,-0.099558771,48.7,50.2,55.9,22.4,12.2,23.9,36,8/5/15,0,T2M,Archival
8/6/15,17.86210632,26.93075752,33.20717621,0.251906978,-0.076122969,48.7,50.2,55.9,22.4,12.2,23.9,36,8/6/15,0,T2M,Archival
8/7/15,18.19631767,27.10853577,33.20686722,0.247561614,-0.037840709,48.7,50.2,55.9,22.4,12.2,23.9,36,8/7/15,0,T2M,Archival
8/8/15,17.22373581,26.932127,33.0389328,0.269677533,0.004262289,48.7,50.2,55.9,22.4,12.2,23.9,36,8/8/15,0,T2M,Archival
8/9/15,12.32579041,25.10813141,32.82363892,0.355065028,0.027857125,48.7,50.2,55.9,22.4,12.2,23.9,36,8/9/15,0,T2M,Archival
8/10/15,12.11877346,24.826231,32.41563797,0.352984932,-0.024102991,48.7,50.2,55.9,22.4,12.2,23.9,36,8/10/15,0,T2M,Archival
8/11/15,12.09980297,24.88070869,32.22679138,0.355025159,-0.014619678,48.7,50.2,55.9,22.4,12.2,23.9,36,8/11/15,0,T2M,Archival
8/12/15,11.94665051,25.04784584,32.25727844,0.363922093,-0.033538826,48.7,50.2,55.9,22.4,12.2,23.9,36,8/12/15,0,T2M,Archival
8/13/15,11.92438984,25.30364227,32.14097595,0.371645901,-0.094854139,48.7,50.2,55.9,22.4,12.2,23.9,36,8/13/15,0,T2M,Archival
8/14/15,11.86122799,25.32718658,32.06558609,0.374054405,-0.111461081,48.7,50.2,55.9,22.4,12.2,23.9,36,8/14/15,0,T2M,Archival
8/15/15,10.43289375,25.44458771,32.23388672,0.416991499,-0.148634613,48.7,50.2,55.9,22.4,12.2,23.9,36,8/15/15,0,T2M,Archival
8/16/15,10.32390976,25.76158714,32.24124908,0.428824372,-0.13762103,48.7,50.2,55.9,22.4,12.2,23.9,36,8/16/15,0,T2M,Archival
8/17/15,10.16984367,25.84432983,32.24431992,0.435402393,-0.118302681,48.7,50.2,55.9,22.4,12.2,23.9,36,8/17/15,0,T2M,Archival
8/18/15,9.278800964,25.74286079,32.30196381,0.457334995,-0.123371266,48.7,50.2,55.9,22.4,12.2,23.9,36,8/18/15,0,T2M,Archival
8/19/15,9.189930916,26.01758766,32.33761978,0.46743491,-0.112068079,48.7,50.2,55.9,22.4,12.2,23.9,36,8/19/15,0,T2M,Archival
8/20/15,9.145147324,26.27979279,32.34331131,0.475962374,-0.073929004,48.7,50.2,55.9,22.4,12.2,23.9,36,8/20/15,0,T2M,Archival
8/21/15,9.150359154,26.05491638,32.44279099,0.469571034,-0.070909515,48.7,50.2,55.9,22.4,12.2,23.9,36,8/21/15,0,T2M,Archival
8/22/15,9.137286186,26.14937782,32.372509,0.472558101,-0.110419966,48.7,50.2,55.9,22.4,12.2,23.9,36,8/22/15,0,T2M,Archival
8/23/15,9.01082325,25.81919098,32.30189514,0.466899104,-0.10994526,48.7,50.2,55.9,22.4,12.2,23.9,36,8/23/15,0,T2M,Archival
8/24/15,8.504229546,26.11382294,32.39793015,0.489155372,-0.066262007,48.7,50.2,55.9,22.4,12.2,23.9,36,8/24/15,0,T2M,Archival
8/25/15,8.43321991,26.09777641,32.35733414,0.490682125,-0.030575812,48.7,50.2,55.9,22.4,12.2,23.9,36,8/25/15,0,T2M,Archival
8/26/15,8.440077782,26.1285305,32.23490524,0.491345909,-0.033140428,48.7,50.2,55.9,22.4,12.2,23.9,36,8/26/15,0,T2M,Archival
8/27/15,9.038367271,25.38958168,32.11051559,0.4542004,-0.122847587,48.7,50.2,55.9,22.4,12.2,23.9,36,8/27/15,0,T2M,Archival
8/28/15,9.328774452,24.92747498,32.11040115,0.433297237,-0.147410974,48.7,50.2,55.9,22.4,12.2,23.9,36,8/28/15,0,T2M,Archival
8/29/15,9.581601143,24.66936302,32.11613464,0.419104497,-0.131611869,48.7,50.2,55.9,22.4,12.2,23.9,36,8/29/15,1,T2M,Archival
8/30/15,10.21780682,25.47966957,32.20285416,0.423940632,-0.096423,48.7,50.2,55.9,22.4,12.2,23.9,36,8/30/15,0,T2M,Archival
8/31/15,10.54405689,25.63128662,32.22725677,0.419089715,-0.046549961,48.7,50.2,55.9,22.4,12.2,23.9,36,8/31/15,0,T2M,Archival
9/1/15,10.71109772,25.80161285,32.25724411,0.419180976,0.017091347,48.7,50.2,55.9,22.4,12.2,23.9,36,9/1/15,0,T2M,Archival
9/2/15,8.639340401,26.04135323,32.34824753,0.483389245,0.03293635,48.7,50.2,55.9,22.4,12.2,23.9,36,9/2/15,0,T2M,Archival
9/3/15,8.92134285,26.20906067,32.36189651,0.480214384,0.084744863,48.7,50.2,55.9,22.4,12.2,23.9,36,9/3/15,0,T2M,Archival
9/4/15,9.295120239,26.32530022,32.36613846,0.473060555,0.095022045,48.7,50.2,55.9,22.4,12.2,23.9,36,9/4/15,0,T2M,Archival
9/5/15,11.04822445,25.79830933,32.3196373,0.40972458,0.07716348,48.7,50.2,55.9,22.4,12.2,23.9,36,9/5/15,0,T2M,Archival
9/6/15,11.95654583,25.48642159,32.18481827,0.375829882,0.030126242,48.7,50.2,55.9,22.4,12.2,23.9,36,9/6/15,0,T2M,Archival
9/7/15,12.30179596,25.53294373,32.15015793,0.367531882,-0.010127258,48.7,50.2,55.9,22.4,12.2,23.9,36,9/7/15,0,T2M,Archival
9/8/15,11.68915939,25.70171928,32.27619934,0.389237775,-0.076786779,48.7,50.2,55.9,22.4,12.2,23.9,36,9/8/15,0,T2M,Archival
9/9/15,11.29775524,25.91332054,32.30430222,0.405987925,-0.046541195,48.7,50.2,55.9,22.4,12.2,23.9,36,9/9/15,0,T2M,Archival
9/10/15,11.07330418,25.87367821,32.3102684,0.411121501,0.025322469,48.7,50.2,55.9,22.4,12.2,23.9,36,9/10/15,0,T2M,Archival
9/11/15,11.39397144,25.33887672,32.19932938,0.38735848,0.036517017,48.7,50.2,55.9,22.4,12.2,23.9,36,9/11/15,0,T2M,Archival
9/12/15,11.49791431,25.07721519,32.18069077,0.377202802,0.053512722,48.7,50.2,55.9,22.4,12.2,23.9,36,9/12/15,0,T2M,Archival
9/13/15,11.45226002,24.70065498,32.09257126,0.368010971,0.106225036,48.7,50.2,55.9,22.4,12.2,23.9,36,9/13/15,0,T2M,Archival
9/14/15,11.27691269,23.79102516,32.09705353,0.347614235,-0.000194083,48.7,50.2,55.9,22.4,12.2,23.9,36,9/14/15,0,T2M,Archival
9/15/15,11.16023254,23.51073647,32.13101578,0.343069553,-0.032811124,48.7,50.2,55.9,22.4,12.2,23.9,36,9/15/15,0,T2M,Archival
9/16/15,11.25902653,23.80723572,32.16382217,0.348561366,0.031156225,48.7,50.2,55.9,22.4,12.2,23.9,36,9/16/15,0,T2M,Archival
9/17/15,10.47228146,23.89222145,32.27051544,0.372776111,-0.016560784,48.7,50.2,55.9,22.4,12.2,23.9,36,9/17/15,0,T2M,Archival
9/18/15,10.60341549,23.86319733,32.26014328,0.368327273,0.021882324,48.7,50.2,55.9,22.4,12.2,23.9,36,9/18/15,0,T2M,Archival
9/19/15,10.66384411,24.1320591,32.2930603,0.374117083,0.049061965,48.7,50.2,55.9,22.4,12.2,23.9,36,9/19/15,0,T2M,Archival
9/20/15,10.6559,24.64741516,32.47719193,0.388653199,0.050176859,48.7,50.2,55.9,22.4,12.2,23.9,36,9/20/15,0,T2M,Archival
9/21/15,11.18773556,24.24524498,32.60338211,0.362708595,-0.000245973,48.7,50.2,55.9,22.4,12.2,23.9,36,9/21/15,0,T2M,Archival
9/22/15,11.99496841,23.92897987,32.85946655,0.331500318,0.064826287,48.7,50.2,55.9,22.4,12.2,23.9,36,9/22/15,0,T2M,Archival
9/23/15,13.9705801,22.93019295,33.06246185,0.248878135,0.050698254,48.7,50.2,55.9,22.4,12.2,23.9,36,9/23/15,0,T2M,Archival
9/24/15,15.08130932,22.48061562,33.02916336,0.205536286,-0.004536683,48.7,50.2,55.9,22.4,12.2,23.9,36,9/24/15,0,T2M,Archival
9/25/15,15.90586472,22.1335907,33.14873123,0.172992388,0.028525656,48.7,50.2,55.9,22.4,12.2,23.9,36,9/25/15,0,T2M,Archival
9/26/15,19.99703598,22.22183418,33.79462433,0.06179995,0.012783992,48.7,50.2,55.9,22.4,12.2,23.9,36,9/26/15,0,T2M,Archival
9/27/15,21.46019745,21.49230385,33.54864502,0.000891844,-0.002434437,48.7,50.2,55.9,22.4,12.2,23.9,36,9/27/15,0,T2M,Archival
9/28/15,21.17499733,21.40380669,33.44704819,0.006355815,-0.046467889,48.7,50.2,55.9,22.4,12.2,23.9,36,9/28/15,0,T2M,Archival
9/29/15,21.6642704,22.39989281,33.77723694,0.020433956,-0.085565723,48.7,50.2,55.9,22.4,12.2,23.9,36,9/29/15,0,T2M,Archival
9/30/15,21.71263885,22.66539764,33.80385208,0.026465522,0.00018363,48.7,50.2,55.9,22.4,12.2,23.9,36,9/30/15,0,T2M,Archival
10/1/15,21.72270203,22.16950417,33.48286819,0.012411171,0.10625878,48.7,50.2,55.9,22.4,12.2,23.9,36,10/1/15,0,T2M,Archival
10/2/15,19.88474655,19.88790131,33.29879379,8.76321E-05,0.285556227,48.7,50.2,55.9,22.4,12.2,23.9,36,10/2/15,0,T2M,Archival
10/3/15,19.50092316,19.50090408,33.13991928,-5.29819E-07,0.365424842,48.7,50.2,55.9,22.4,12.2,23.9,36,10/3/15,0,T2M,Archival
10/4/15,19.33755493,19.33700371,33.01615524,-1.53118E-05,0.399898797,48.7,50.2,55.9,22.4,12.2,23.9,36,10/4/15,0,T2M,Archival
10/5/15,19.29791451,19.29927635,33.16698074,3.78291E-05,0.340511471,48.7,50.2,55.9,22.4,12.2,23.9,36,10/5/15,0,T2M,Archival
10/6/15,19.38710594,19.41487312,33.50235367,0.000771311,0.19482106,48.7,50.2,55.9,22.4,12.2,23.9,36,10/6/15,0,T2M,Archival
10/7/15,19.39805031,19.45129967,33.54545975,0.001479149,0.123659767,48.7,50.2,55.9,22.4,12.2,23.9,36,10/7/15,0,T2M,Archival
10/8/15,18.33313942,19.51467705,33.5997963,0.03282049,-0.008038602,48.7,50.2,55.9,22.4,12.2,23.9,36,10/8/15,0,T2M,Archival
10/9/15,18.27945328,19.55297279,33.53081131,0.035375542,0.02955728,48.7,50.2,55.9,22.4,12.2,23.9,36,10/9/15,0,T2M,Archival
10/10/15,18.2196064,19.3748455,33.46546555,0.032089975,0.028753405,48.7,50.2,55.9,22.4,12.2,23.9,36,10/10/15,0,T2M,Archival
10/11/15,17.96674919,18.99183083,33.67162704,0.02847449,0.025530251,48.7,50.2,55.9,22.4,12.2,23.9,36,10/11/15,0,T2M,Archival
10/12/15,17.95223427,19.08444786,33.71751785,0.031450378,0.034421939,48.7,50.2,55.9,22.4,12.2,23.9,36,10/12/15,0,T2M,Archival
10/13/15,17.90261841,19.2872982,33.73812103,0.038463328,0.081690595,48.7,50.2,55.9,22.4,12.2,23.9,36,10/13/15,0,T2M,Archival
10/14/15,18.71405029,19.12261963,33.4184227,0.011349148,0.010479433,48.7,50.2,55.9,22.4,12.2,23.9,36,10/14/15,0,T2M,Archival
10/15/15,18.81540298,18.97939491,33.39606476,0.004555331,-0.080456808,48.7,50.2,55.9,22.4,12.2,23.9,36,10/15/15,0,T2M,Archival
10/16/15,18.94673347,18.85311699,33.37263107,-0.002600458,-0.103584208,48.7,50.2,55.9,22.4,12.2,23.9,36,10/16/15,0,T2M,Archival
10/17/15,18.82040596,18.39733315,33.32789612,-0.011752023,-0.1196182,48.7,50.2,55.9,22.4,12.2,23.9,36,10/17/15,0,T2M,Archival
10/18/15,18.83592033,17.97927666,33.33965302,-0.023795658,-0.191126421,48.7,50.2,55.9,22.4,12.2,23.9,36,10/18/15,0,T2M,Archival
