"period","Site","sst","bottom_temp","sss","stratification","phase","daylight_hours"
2017-07-24,"A2M",23.4256977342857,17.18576152,31.7538322728571,0.259997342357143,0.240414801893129,14.1747619047619
2017-07-24,"A7M",23.7246048785714,13.006980555,31.9621128357143,0.306217857142857,0.240414801893129,14.1690873015873
2017-07-24,"T2M",24.1687079842857,10.8317644249286,31.9287422742857,0.370470654285714,0.240414801893129,14.1689880952381
2017-08-07,"A2M",24.5676494328571,17.0424240657143,31.7346401214286,0.313551057,0.69926541102536,13.7110714285714
2017-08-07,"A7M",24.9710668842857,13.0538456785714,32.1724797671429,0.340490714285714,0.69926541102536,13.7066865079365
2017-08-07,"T2M",24.7956334521429,11.0645789418571,32.0449865885714,0.381418180857143,0.69926541102536,13.7067063492063
2017-08-21,"A2M",24.3988236007143,19.6516438892857,31.9233442021429,0.197799154571429,0.261330150619805,13.1869841269841
2017-08-21,"A7M",24.5895016535714,15.649354935,31.8534932814286,0.255432142857143,0.261330150619805,13.1839880952381
2017-08-21,"T2M",24.2899530935714,13.181431975,31.874178205,0.308570031,0.261330150619805,13.1841071428571
2017-09-04,"A2M",22.365718705,18.7135043842857,31.1653862007143,0.152175596785714,0.650080447338003,12.6292261904762
2017-09-04,"A7M",22.2627236507143,15.1793445171429,31.501224245,0.202382142857143,0.650080447338003,12.6277777777778
2017-09-04,"T2M",22.1437662664286,13.88070195,31.67179026,0.2295295645,0.650080447338003,12.6278373015873
2017-09-18,"A2M",22.0773702342857,21.0580086021429,31.1941325314286,0.0424734012142857,0.352463193309278,12.0564484126984
2017-09-18,"A7M",21.376988275,19.0030998507143,31.2924409592857,0.0678257142857143,0.352463193309278,12.0565873015873
2017-09-18,"T2M",20.900887625,16.5942931871429,31.652412415,0.119627623285714,0.352463193309278,12.056626984127
2017-10-02,"A2M",21.3491212292857,19.7611752928571,31.1822203228571,0.0661644139285714,0.600221561852127,11.4836111111111
2017-10-02,"A7M",20.9555014207143,17.9379274507143,31.4945304057143,0.0862178571428571,0.600221561852127,11.4852380952381
2017-10-02,"T2M",20.5193450107143,16.6837582578571,31.9413739607143,0.106544076428571,0.600221561852127,11.4852777777778
2017-10-16,"A2M",19.5614727557143,19.204885755,31.0679149628571,0.0148577917142857,0.371443498425285,10.927003968254
2017-10-16,"A7M",19.4074809214286,18.3052727835714,31.71250643,0.0314914285714286,0.371443498425285,10.9301785714286
2017-10-16,"T2M",19.1721546985714,17.7329506185714,32.1200068335714,0.0399778910714286,0.371443498425285,10.9301587301587
2017-10-30,"A2M",17.860504695,18.0380573271429,31.6460465035714,-0.00739802635714286,0.547634190260666,10.4105555555556
2017-10-30,"A7M",17.9355630871429,18.1044307435714,31.8728072307143,-0.00482428571428572,0.547634190260666,10.4151587301587
2017-10-30,"T2M",17.9616279607143,18.1779436378571,32.2099554885714,-0.00600876878571429,0.547634190260666,10.4151785714286
2017-11-13,"A2M",14.5736664863636,14.7272085709091,31.5941652818182,-0.00639758690909091,0.530073866055552,10.0102525252525
2017-11-13,"A7M",15.1388796647059,15.2637092641176,32.1503964611765,-0.00356588235294118,0.519453815613378,10.01125
2017-11-13,"T2M",15.5329017645455,15.4539359709091,32.5835817490909,0.00219349436363636,0.530073866055552,10.0160101010101
2021-05-24,"RTWB",16.7174993009091,13.0089203227273,32.2794848363636,0.0975941836363636,0.699302553893776,14.652196969697
2021-06-07,"RTWB",20.4335967471429,12.7893806864286,31.8843127664286,0.2011635805,0.386759599574637,14.8026587301587
2021-06-21,"RTWB",22.8772046228571,14.196709905,32.124153955,0.228434071571429,0.596364098368566,14.8067658730159
2021-07-05,"RTWB",23.7192351478571,15.0122498792857,32.4778043207143,0.229131191285714,0.47944231434558,14.6353571428571
2021-07-19,"RTWB",24.29909788,13.94551502,32.4153258457143,0.272462706714286,0.548189749941371,14.3139285714286
2021-08-02,"RTWB",24.1457549492857,12.9853497228571,31.9933102478571,0.293694874357143,0.501529875746673,13.8817261904762
2021-08-16,"RTWB",26.4166498185714,13.9246899071429,31.5662686485714,0.328735787142857,0.49771498936999,13.3771825396825
2021-08-30,"RTWB",24.4246233528571,13.7296090814286,31.4465024135714,0.281447744071429,0.523466737470151,12.8305555555556
2021-09-13,"RTWB",23.5995498392857,15.3200404978571,31.5222627092857,0.217881824714286,0.447851637192479,12.2629166666667
2021-09-27,"RTWB",22.1801498957143,16.1008873664286,31.2872701364286,0.159980592928571,0.613473321760712,11.6899603174603
2021-10-11,"RTWB",20.8315270285714,18.8224928042857,32.0477360314286,0.0528693216428571,0.39537345923503,11.1268055555556
2021-10-25,"RTWB",18.89005593,18.2492678521429,32.5972633364286,0.016862844,0.632807784336631,10.5939484126984
2021-11-08,"RTWB",16.5225273528571,16.4850455678571,32.9708055764286,0.000986362785714285,0.342581564323549,10.1224603174603
2021-11-22,"RTWB",14.0679139407143,15.0522627157143,33.0416011814286,-0.0259039151428571,0.722428136150442,9.75545634920635
2021-12-06,"RTWB",12.983358315,14.2753514564286,32.9939131057143,-0.0339998196428571,0.288551166764521,9.54105158730159
2021-12-20,"RTWB",11.7745889935714,12.6414800371429,33.2880278992857,-0.0228129221428571,0.740108602576219,9.51543650793651
2022-01-03,"RTWB",9.91141476007143,10.2207364350714,33.3782065257143,-0.00814004414285714,0.234466701527966,9.68430555555556
2022-01-17,"RTWB",8.60579582361538,8.71297729938462,33.6237165,-0.00282056515384615,0.669144730384032,10.0044444444444
2022-01-31,"RTWB",6.69838918964286,6.946275098,33.3560859135714,-0.00652331114285714,0.321732883566739,10.4741666666667
2022-02-14,"RTWB",6.79486717507143,7.03593747964286,33.2372591842857,-0.0063439555,0.632792367812227,11.0021825396825
2022-02-28,"RTWB",7.75708784378571,7.86785602564286,32.9689246585714,-0.00291495214285714,0.33951565045082,11.5685119047619
2022-03-14,"RTWB",8.58127480276923,8.71659454915385,32.8355307953846,-0.003561046,0.572878004530779,12.141217948718
2022-03-28,"RTWB",8.62147028107143,8.85758352292857,32.5942516321429,-0.00621350657142857,0.358659595620546,12.7274801587302
2022-04-11,"RTWB",9.784581729,8.66973945078571,32.1592279164286,0.0293379547142857,0.528843276000331,13.2868452380952
2022-04-25,"RTWB",11.012423515,9.21852922464286,32.6220019214286,0.0472077444285714,0.448387624860727,13.8064682539683
2022-05-09,"RTWB",12.2303784242857,10.2883373,32.3095873421429,0.0511063478571429,0.479139679539546,14.2563888888889
2022-05-23,"RTWB",17.2681924942857,10.3011249135714,31.1427510128571,0.183343883714286,0.540449190166093,14.5985515873016
2022-06-06,"RTWB",20.6948566442857,11.9411243707143,31.1701664242857,0.230361375571429,0.430458316941694,14.7934126984127
2022-06-20,"RTWB",21.22835854,12.65701001,31.8968800128571,0.225561803571429,0.632389451589569,14.8137698412698
2022-07-04,"RTWB",24.1959998264286,14.0181203571429,32.2144911621429,0.267838933428571,0.382334844150662,14.6574206349206
2022-07-18,"RTWB",25.24300112,16.453144415,32.6661205292857,0.2313120185,0.654240778191086,14.3480753968254
2022-08-01,"RTWB",25.5949009485714,17.1243662842857,32.8961157114286,0.222908806928571,0.334392890341753,13.9241071428571
2022-08-15,"RTWB",24.7243129185714,14.9425818571429,32.8364979871429,0.257413975357143,0.7453746141905,13.4247222222222
2022-08-29,"RTWB",25.1346105842857,16.4241262164286,32.7956474842857,0.229223272857143,0.2838942547951,12.880873015873
2022-09-12,"RTWB",23.5583008364286,18.1454912607143,32.7871622385714,0.142442357357143,0.765315710836256,12.3144841269841
2022-09-26,"RTWB",20.0763146528571,17.7907545214286,32.7481515057143,0.0601463191428571,0.234634774938275,11.7413492063492
2022-10-10,"RTWB",17.7847418107143,17.2546273635714,33.0683228635714,0.0139503801428571,0.712977852229296,11.1766071428571
2022-10-24,"RTWB",17.1939363492857,17.0984170085714,33.2480970121429,0.00251366678571429,0.325827080209541,10.6399007936508
2022-11-07,"RTWB",16.8254226964286,16.795356615,33.38447489,0.000791212571428571,0.658971057931161,10.1613095238095
2022-11-21,"RTWB",14.54622146,14.6609221857143,33.7380956921429,-0.00301844107142857,0.416205192445633,9.78287698412698
2022-12-05,"RTWB",12.7217676978571,12.7665673664286,33.6016595021429,-0.00117893857142857,0.603948697547636,9.55295634920635
2022-12-19,"RTWB",10.5117409577857,11.1564513621429,33.5207865578571,-0.0169660589285714,0.434903479510275,9.50964285714286
2023-01-02,"RTWB",9.09152500964286,11.2933481757143,32.5673520207143,-0.0579427149285714,0.549536401510223,9.66166666666667
2023-01-16,"RTWB",8.52866697314286,9.20175586421429,32.84717478,-0.0177128655714286,0.453393586323752,9.98367063492064
2023-01-30,"RTWB",7.7237039975,8.1893577575,32.8207449221429,-0.0122540463571429,0.493680181944205,10.4295436507937
2023-02-13,"RTWB",7.80677151671429,8.037631103,32.4276668014286,-0.00607525228571429,0.542048287011599,10.9526785714286
2023-02-27,"RTWB",7.65184266235714,7.70727341507143,32.4069750642857,-0.001458704,0.438473340680357,11.5167063492063
2023-03-13,"RTWB",7.58958911885714,7.63916509478571,32.1656663064286,-0.00130462757142857,0.56177369136152,12.0969642857143
2023-03-27,"RTWB",8.788438797,7.9793503285,31.8686135157143,0.0212918017857143,0.385063506893634,12.6760119047619
2023-04-10,"A2M",13.078715325,9.68803119525,30.7036395075,0.1412785055,0.29964000802787,13.4360416666667
2023-04-10,"A7M",13.0088772775,9.411183357,31.130994795,0.10279,0.29964000802787,13.4323611111111
2023-04-10,"RTWB",12.3689797471923,9.255333937,31.2971497307692,0.0819380476538462,0.490272533284088,13.3275213675214
2023-04-10,"T2M",12.97393799,9.24051308625,31.5046792025,0.10370624725,0.29964000802787,13.4325
2023-04-24,"A2M",12.9762734678571,10.967430319,31.2271039142857,0.0837017978571429,0.333231860479416,13.7665674603175
2023-04-24,"A7M",12.6929955471429,10.1788706092857,31.73827975,0.0718314285714286,0.333231860479416,13.7620634920635
2023-04-24,"RTWB",12.6929955471429,10.1788706092857,31.73827975,0.0661611825,0.333231860479416,13.7620634920635
2023-04-24,"T2M",12.5804856857143,9.93338918657143,32.1786463614286,0.0735304583571429,0.333231860479416,13.7619642857143
2023-05-08,"A2M",15.3140354828571,11.6074253485714,30.2422186985714,0.154442089,0.675734525698545,14.2256547619048
2023-05-08,"A7M",15.0380968378571,10.8155629285714,30.9858053757143,0.120643571428571,0.675734525698545,14.2197420634921
2023-05-08,"RTWB",15.0380968378571,10.8155629285714,30.9858053757143,0.111119313285714,0.675734525698545,14.2197222222222
2023-05-08,"T2M",14.864089625,10.4041040292857,31.7858766828571,0.123888488785714,0.675734525698545,14.2196626984127
2023-05-22,"A2M",16.0593026028571,14.5996227942857,31.1807591564286,0.0608199917857143,0.281673408626106,14.5802579365079
